Integration Number,Time (s),Max Area Error
0,0.014000,4.082288
1,0.068000,3.066348
2,0.074000,0.950599
3,0.062000,0.306551
4,0.052000,0.096934
5,0.049000,0.055889
6,0.046000,0.024358
7,0.039000,0.023339
8,0.040000,0.010387
9,0.035000,0.009929
