map_name,max_relative_area_error,area_weighted_mean_error
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_66.geojson,8.05246,0.0136399
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_67.geojson,8.06136,0.0132982
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_68.geojson,8.07092,0.0132151
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_69.geojson,8.08287,0.012988
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_70.geojson,8.09228,0.0127959
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_71.geojson,8.09542,0.0126578
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_72.geojson,8.10348,0.0123207
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_73.geojson,8.10679,0.0123745
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_74.geojson,8.11217,0.0122829
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_75.geojson,8.11998,0.011839
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_76.geojson,8.12584,0.011859
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_77.geojson,8.12641,0.0122181
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_78.geojson,8.13368,0.0120409
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_79.geojson,8.13844,0.0120409
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_80.geojson,8.14124,0.0120914
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_81.geojson,8.1426,0.0122874
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_82.geojson,8.1485,0.0120485
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_83.geojson,8.1553,0.0119612
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_84.geojson,8.15834,0.0120154
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_85.geojson,8.16351,0.0119864
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_86.geojson,8.16778,0.0119545
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_87.geojson,8.17036,0.0121759
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_88.geojson,7.80131,0.0121823
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_89.geojson,7.84662,0.0120567
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_90.geojson,7.86459,0.0122003
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_91.geojson,7.42833,0.0120351
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_92.geojson,7.39945,0.0120388
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_93.geojson,7.3882,0.0120031
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_94.geojson,7.30195,0.0120151
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_95.geojson,7.17588,0.0119956
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_96.geojson,7.22511,0.0119172
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_97.geojson,7.25023,0.0119962
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_98.geojson,7.21123,0.0121982
csv_wo_antarctica_ne50_antimeridian_minus169_brewer_pop_99.geojson,7.22103,0.0119547
