round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
23, 0.473377, 0.078896, 0.016396, 0.138413, 0.116228, 0.072708, 9.137301, 0.000000, 0.0610 Second
24, 0.034934, 0.209605, 0.007933, 0.083668, 0.067120, 0.028448, 5.563153, 0.000000, 0.0636 Second
25, 0.378997, 0.063166, 0.011566, 0.114985, 0.095961, 0.057572, 7.068969, 0.000000, 0.0656 Second
26, 0.046473, 0.278840, 0.016016, 0.115676, 0.092358, 0.037060, 6.492896, 0.000000, 0.0680 Second
27, 0.459661, 0.076610, 0.015670, 0.135112, 0.113355, 0.070494, 7.345100, 0.000000, 0.0694 Second
28, 0.047090, 0.282541, 0.016566, 0.117459, 0.093757, 0.037507, 6.502280, 0.000000, 0.0741 Second
29, 0.472704, 0.078784, 0.016360, 0.138252, 0.116088, 0.072599, 7.502360, 0.000000, 0.0776 Second
30, 0.048592, 0.291551, 0.017962, 0.121829, 0.097186, 0.038590, 5.558824, 0.000000, 0.0801 Second
31, 0.664133, 0.110689, 0.027095, 0.181075, 0.153937, 0.103923, 8.679687, 0.000000, 0.0806 Second
32, 0.043176, 0.259055, 0.013298, 0.106274, 0.084967, 0.034645, 5.374747, 0.000000, 0.0829 Second
33, 0.577782, 0.096297, 0.022133, 0.162476, 0.137362, 0.089703, 8.203001, 0.000000, 0.0769 Second
34, 0.038213, 0.229278, 0.009843, 0.092513, 0.074115, 0.030940, 4.794560, 0.000000, 0.0819 Second
35, 0.526888, 0.087815, 0.019294, 0.150974, 0.127218, 0.081389, 7.886833, 0.000000, 0.0820 Second
36, 0.047244, 0.283465, 0.016706, 0.117905, 0.094107, 0.037619, 5.593105, 0.000000, 0.0828 Second
37, 0.596073, 0.099345, 0.023170, 0.166509, 0.140937, 0.092704, 8.587023, 0.000000, 0.0855 Second
38, 0.036684, 0.220107, 0.008918, 0.088365, 0.070837, 0.029783, 4.688709, 0.000000, 0.0808 Second
39, 0.492991, 0.082165, 0.017447, 0.143075, 0.120297, 0.075882, 8.591591, 0.000000, 0.0897 Second
40, 0.029842, 0.179053, 0.005481, 0.070302, 0.056516, 0.024509, 4.064609, 0.000000, 0.0875 Second
41, 0.404061, 0.067343, 0.012808, 0.121374, 0.101460, 0.061568, 8.425120, 0.000000, 0.0886 Second
42, 0.026772, 0.160633, 0.004272, 0.062454, 0.050270, 0.022097, 4.179256, 0.000000, 0.0843 Second
43, 0.305252, 0.050875, 0.008126, 0.095434, 0.079259, 0.045925, 5.310836, 0.000000, 0.0933 Second
44, 0.026577, 0.159462, 0.004202, 0.061961, 0.049877, 0.021943, 3.585992, 0.000000, 0.0928 Second
45, 0.347632, 0.057939, 0.010061, 0.106811, 0.088956, 0.052598, 5.695788, 0.000000, 0.0951 Second
46, 0.058051, 0.348308, 0.028884, 0.150442, 0.119543, 0.045214, 7.534506, 0.000000, 0.0988 Second
47, 0.485459, 0.080910, 0.017041, 0.141293, 0.118740, 0.074662, 7.726568, 0.000000, 0.1068 Second
48, 0.050610, 0.303657, 0.019971, 0.127774, 0.101844, 0.040032, 7.161329, 0.000000, 0.1089 Second
49, 0.438519, 0.073087, 0.014565, 0.129957, 0.108880, 0.067090, 6.856122, 0.000000, 0.1128 Second
50, 0.059797, 0.358779, 0.031363, 0.155934, 0.123818, 0.046396, 8.028629, 0.000000, 0.1101 Second
51, 0.441284, 0.073547, 0.014709, 0.130636, 0.109468, 0.067535, 7.071318, 0.000000, 0.1159 Second
52, 0.054095, 0.324571, 0.023834, 0.138244, 0.110030, 0.042487, 7.610577, 0.000000, 0.1127 Second
53, 0.420835, 0.070139, 0.013657, 0.125580, 0.105092, 0.064252, 6.329064, 0.000000, 0.1152 Second
54, 0.068407, 0.410443, 0.046246, 0.184075, 0.145642, 0.052034, 7.685032, 0.000000, 0.1193 Second
55, 0.543553, 0.090592, 0.020215, 0.154787, 0.130572, 0.084105, 7.784022, 0.000000, 0.1267 Second
56, 0.056228, 0.337369, 0.026463, 0.144778, 0.115129, 0.043965, 7.194927, 0.000000, 0.1190 Second
57, 0.437450, 0.072908, 0.014510, 0.129694, 0.108652, 0.066919, 6.486582, 0.000000, 0.1244 Second
58, 0.070044, 0.420267, 0.049653, 0.189632, 0.149937, 0.053068, 7.798440, 0.000000, 0.1309 Second
59, 0.499661, 0.083277, 0.017807, 0.144645, 0.121670, 0.076964, 8.170000, 0.000000, 0.1414 Second
60, 0.037849, 0.227096, 0.009617, 0.091522, 0.073333, 0.030666, 4.646227, 0.000000, 0.1339 Second
61, 0.436892, 0.072815, 0.014481, 0.129557, 0.108533, 0.066829, 7.393801, 0.000000, 0.1386 Second
62, 0.043024, 0.258144, 0.013181, 0.105846, 0.084630, 0.034533, 5.900508, 0.000000, 0.1364 Second
63, 0.326741, 0.054457, 0.009092, 0.101251, 0.084210, 0.049301, 6.174214, 0.000000, 0.1364 Second
64, 0.041253, 0.247518, 0.011873, 0.100888, 0.080724, 0.033220, 5.532469, 0.000000, 0.1384 Second
65, 0.367861, 0.061310, 0.011025, 0.112106, 0.093490, 0.055803, 6.857262, 0.000000, 0.1388 Second
66, 0.037877, 0.227262, 0.009634, 0.091598, 0.073392, 0.030687, 5.183470, 0.000000, 0.1422 Second
67, 0.311658, 0.051943, 0.008411, 0.097179, 0.080742, 0.046930, 6.058583, 0.000000, 0.1349 Second
68, 0.035912, 0.215470, 0.008474, 0.086285, 0.069191, 0.029195, 4.823151, 0.000000, 0.1420 Second
69, 0.280408, 0.046735, 0.007051, 0.088579, 0.073445, 0.042042, 5.094686, 0.000000, 0.1382 Second
70, 0.046131, 0.276784, 0.015717, 0.114689, 0.091583, 0.036811, 5.645397, 0.000000, 0.1443 Second
71, 0.398681, 0.066447, 0.012539, 0.120013, 0.100287, 0.060709, 6.686663, 0.000000, 0.1480 Second
72, 0.047141, 0.282848, 0.016612, 0.117607, 0.093874, 0.037544, 6.806814, 0.000000, 0.1598 Second
73, 0.278633, 0.046439, 0.006976, 0.088084, 0.073026, 0.041765, 5.531179, 0.000000, 0.1459 Second
74, 0.035611, 0.213666, 0.008305, 0.085478, 0.068553, 0.028965, 4.560492, 0.000000, 0.1506 Second
75, 0.294974, 0.049162, 0.007676, 0.092615, 0.076865, 0.044316, 5.940799, 0.000000, 0.1563 Second
76, 0.032733, 0.196397, 0.006801, 0.077835, 0.062497, 0.026755, 5.206779, 0.000000, 0.1600 Second
77, 0.164689, 0.027448, 0.002792, 0.054689, 0.044997, 0.024258, 3.273406, 0.000000, 0.1609 Second
78, 0.026964, 0.161787, 0.004343, 0.062941, 0.050658, 0.022249, 4.380474, 0.000000, 0.1640 Second
79, 0.087351, 0.014559, 0.000868, 0.030042, 0.024590, 0.012694, 1.388706, 0.000000, 0.1671 Second
80, 0.019690, 0.118142, 0.002152, 0.044924, 0.036264, 0.016430, 2.771477, 0.000000, 0.1734 Second
81, 0.046877, 0.007813, 0.000264, 0.016430, 0.013412, 0.006760, 1.087383, 0.000000, 0.1596 Second
82, 0.000938, 0.005631, 0.000004, 0.002024, 0.001646, 0.000803
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
