round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
42, 0.553943, 0.153942, 0.001492, 0.040341, 0.023463, 0.027937, 9.547133, 0.000000, 0.8823 Second
43, 0.090047, 0.420026, 0.002711, 0.046091, 0.026436, 0.023879, 4.839945, 0.000000, 0.8976 Second
44, 1.014866, 0.246714, 0.003060, 0.059131, 0.029789, 0.046399, 10.695596, 0.000000, 0.9350 Second
45, 0.094708, 0.492343, 0.004840, 0.059809, 0.034035, 0.029893, 7.039254, 0.000000, 0.9431 Second
46, 0.520988, 0.242243, 0.002403, 0.049660, 0.031820, 0.039746, 7.911040, 0.000000, 0.9813 Second
47, 0.310450, 0.492266, 0.004705, 0.059118, 0.028525, 0.028567, 10.197352, 0.000000, 0.9766 Second
48, 0.235364, 0.432942, 0.003149, 0.050260, 0.028610, 0.027876, 6.846877, 0.000000, 1.0158 Second
49, 1.039034, 0.188839, 0.002774, 0.057246, 0.026786, 0.030401, 10.604535, 0.000000, 1.0212 Second
50, 0.109165, 0.352639, 0.002838, 0.049709, 0.034639, 0.031116, 5.008294, 0.000000, 1.0269 Second
51, 1.001739, 0.284335, 0.005914, 0.079024, 0.044695, 0.049521, 10.943490, 0.000000, 1.0920 Second
52, 0.139163, 0.549505, 0.012081, 0.089733, 0.054955, 0.042832, 7.146236, 0.000000, 1.1118 Second
53, 1.653254, 0.455371, 0.014622, 0.122368, 0.065622, 0.088133, 12.410962, 0.000000, 1.1844 Second
54, 0.197701, 0.498513, 0.013644, 0.102678, 0.074545, 0.060260, 7.598735, 0.000000, 1.1584 Second
55, 0.735186, 0.460807, 0.014234, 0.112299, 0.072106, 0.076943, 11.926353, 0.000000, 1.2124 Second
56, 0.300174, 0.485858, 0.006887, 0.074218, 0.049631, 0.040935, 6.784257, 0.000000, 1.2041 Second
57, 0.906056, 0.441023, 0.010172, 0.094499, 0.055655, 0.050568, 11.560737, 0.000000, 1.2181 Second
58, 0.184653, 0.479252, 0.005595, 0.066068, 0.042115, 0.034184, 6.804169, 0.000000, 1.2338 Second
59, 0.945453, 0.354619, 0.007164, 0.084922, 0.051010, 0.052396, 14.096972, 0.000000, 1.2448 Second
60, 0.131472, 0.408119, 0.003862, 0.056963, 0.039808, 0.033484, 4.967585, 0.000000, 1.2778 Second
61, 0.967779, 0.318086, 0.005512, 0.074942, 0.046981, 0.046874, 13.135872, 0.000000, 1.3201 Second
62, 0.098458, 0.273006, 0.002163, 0.044570, 0.035119, 0.031370, 6.101713, 0.000000, 1.2942 Second
63, 0.272837, 0.181403, 0.002116, 0.045504, 0.036017, 0.033906, 7.886997, 0.000000, 1.3534 Second
64, 0.142515, 0.274869, 0.001830, 0.041158, 0.032142, 0.028554, 5.532574, 0.000000, 1.3555 Second
65, 0.490770, 0.432191, 0.003700, 0.056188, 0.032349, 0.031397, 7.951653, 0.000000, 1.3717 Second
66, 0.669352, 0.494407, 0.007774, 0.079295, 0.045852, 0.043636, 9.390800, 0.000000, 1.3927 Second
67, 0.379685, 0.526012, 0.010613, 0.089815, 0.055867, 0.046960, 11.407576, 0.000000, 1.4263 Second
68, 0.514166, 0.338851, 0.004468, 0.065231, 0.043870, 0.040472, 7.834577, 0.000000, 1.4714 Second
69, 0.356930, 0.448240, 0.005079, 0.065461, 0.039278, 0.033264, 8.657918, 0.000000, 1.4907 Second
70, 0.475292, 0.419783, 0.005814, 0.069910, 0.041114, 0.032809, 9.220284, 0.000000, 1.4891 Second
71, 0.446959, 0.399501, 0.003812, 0.058480, 0.034900, 0.030315, 8.855047, 0.000000, 1.5261 Second
72, 0.299597, 0.529735, 0.006122, 0.066638, 0.036746, 0.028488, 6.781917, 0.000000, 1.5400 Second
73, 1.118590, 0.409806, 0.006104, 0.077333, 0.037796, 0.034690, 13.587529, 0.000000, 1.6114 Second
74, 0.121426, 0.360451, 0.003384, 0.052925, 0.031397, 0.024091, 6.273251, 0.000000, 1.5615 Second
75, 0.642009, 0.245343, 0.003465, 0.060885, 0.033220, 0.031984, 10.878140, 0.000000, 1.6175 Second
76, 0.082855, 0.555330, 0.007535, 0.071079, 0.035394, 0.024992, 7.108984, 0.000000, 1.6367 Second
77, 1.073633, 0.285332, 0.005308, 0.079053, 0.034142, 0.039514, 12.125573, 0.000000, 1.6334 Second
78, 0.081433, 0.604840, 0.009493, 0.076544, 0.037915, 0.026709, 6.434457, 0.000000, 1.6623 Second
79, 1.638520, 0.321601, 0.008720, 0.099380, 0.046560, 0.051733, 14.405759, 0.000000, 1.7048 Second
80, 0.072074, 0.329281, 0.002034, 0.041578, 0.025004, 0.020026, 4.839079, 0.000000, 1.7216 Second
81, 0.708117, 0.220902, 0.002385, 0.050763, 0.028038, 0.027172, 9.029394, 0.000000, 1.7621 Second
82, 0.091703, 0.573811, 0.008420, 0.074146, 0.036478, 0.025551, 6.239347, 0.000000, 1.7983 Second
83, 1.023828, 0.340566, 0.007681, 0.091374, 0.046031, 0.051774, 13.083064, 0.000000, 1.8101 Second
84, 0.068364, 0.286343, 0.001884, 0.040812, 0.026062, 0.021264, 3.838446, 0.000000, 1.8290 Second
85, 0.602852, 0.194653, 0.002370, 0.050565, 0.025731, 0.025237, 10.122478, 0.000000, 1.8458 Second
86, 0.093391, 0.423662, 0.003058, 0.048622, 0.024666, 0.019015, 3.913820, 0.000000, 1.8730 Second
87, 1.549032, 0.315012, 0.006972, 0.091415, 0.038727, 0.048921, 16.317855, 0.000000, 1.8584 Second
88, 0.060538, 0.304660, 0.001642, 0.037787, 0.022710, 0.018752, 3.843410, 0.000000, 1.8956 Second
89, 0.361966, 0.334692, 0.003284, 0.055130, 0.030891, 0.027280, 11.321288, 0.000000, 1.9316 Second
90, 0.051210, 0.261579, 0.001183, 0.032573, 0.020434, 0.018152, 4.464871, 0.000000, 2.0089 Second
91, 0.459791, 0.267933, 0.001700, 0.041223, 0.022943, 0.023611, 9.103708, 0.000000, 1.9800 Second
92, 0.114208, 0.359509, 0.001557, 0.035548, 0.018668, 0.016986, 3.437014, 0.000000, 2.0161 Second
93, 0.980865, 0.188488, 0.002795, 0.056834, 0.026140, 0.033945, 9.884520, 0.000000, 1.9940 Second
94, 0.090740, 0.410153, 0.005766, 0.068311, 0.045219, 0.037686, 6.336398, 0.000000, 2.0704 Second
95, 0.459100, 0.279457, 0.004300, 0.064266, 0.041603, 0.038384, 11.232802, 0.000000, 2.0055 Second
96, 0.136921, 0.243903, 0.001459, 0.036984, 0.028304, 0.025732, 5.362107, 0.000000, 2.1115 Second
97, 0.276126, 0.347088, 0.002157, 0.043572, 0.027598, 0.023973, 6.067208, 0.000000, 2.1154 Second
98, 0.802984, 0.428262, 0.003915, 0.060359, 0.029142, 0.025569, 10.386952, 0.000000, 2.1290 Second
99, 0.064164, 0.507629, 0.004522, 0.056008, 0.028968, 0.021404, 4.650994, 0.000000, 2.1543 Second
100, 1.750488, 0.215679, 0.004559, 0.075591, 0.030803, 0.034249
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
