round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
0, 7.602093, 0.942743, 0.550773, 0.343813, 0.257323, 0.257427, 14.528112, 0.000000, 0.0756 Second
1, 3.950988, 0.785162, 0.090504, 0.233898, 0.152976, 0.161082, 10.013007, 0.000000, 0.0633 Second
2, 0.884280, 0.466281, 0.016549, 0.126468, 0.092537, 0.098385, 10.507326, 0.000000, 0.0672 Second
3, 0.322865, 0.311800, 0.004760, 0.066060, 0.048739, 0.048546, 6.295497, 0.000000, 0.0702 Second
4, 0.146179, 0.254163, 0.002203, 0.045324, 0.033057, 0.027225, 4.581650, 0.000000, 0.0701 Second
5, 0.417697, 0.208429, 0.002609, 0.051850, 0.030969, 0.038647, 7.672142, 0.000000, 0.0753 Second
6, 0.197028, 0.311255, 0.003083, 0.052128, 0.033540, 0.031476, 6.299671, 0.000000, 0.0807 Second
7, 0.240502, 0.293127, 0.002509, 0.047540, 0.026798, 0.027993, 5.964464, 0.000000, 0.0835 Second
8, 0.610306, 0.250864, 0.003534, 0.061853, 0.030253, 0.031334, 8.161291, 0.000000, 0.0940 Second
9, 0.079433, 0.569189, 0.013683, 0.090273, 0.036827, 0.019241, 3.916060, 0.000000, 0.0966 Second
10, 2.694483, 0.197680, 0.018298, 0.153887, 0.095811, 0.116896, 12.329117, 0.000000, 0.1053 Second
11, 0.116159, 0.518744, 0.020125, 0.118260, 0.068349, 0.044086, 6.364180, 0.000000, 0.1109 Second
12, 0.873832, 0.250430, 0.012804, 0.123823, 0.072148, 0.075380, 11.364838, 0.000000, 0.1156 Second
13, 0.184655, 0.353460, 0.006077, 0.071817, 0.049392, 0.045328, 6.065336, 0.000000, 0.1222 Second
14, 0.871009, 0.339461, 0.009291, 0.099867, 0.070507, 0.079669, 8.442158, 0.000000, 0.1276 Second
15, 0.293908, 0.563451, 0.018726, 0.114581, 0.081022, 0.084805, 10.297476, 0.000000, 0.1378 Second
16, 0.502753, 0.227118, 0.005384, 0.075928, 0.053986, 0.058255, 8.390737, 0.000000, 0.1408 Second
17, 0.178972, 0.420885, 0.010237, 0.089417, 0.055976, 0.049313, 6.955682, 0.000000, 0.1471 Second
18, 0.955172, 0.268868, 0.010823, 0.112369, 0.072144, 0.079864, 11.686639, 0.000000, 0.1528 Second
19, 0.147041, 0.341716, 0.005562, 0.068853, 0.045992, 0.038715, 5.043008, 0.000000, 0.1568 Second
20, 0.869877, 0.323195, 0.010678, 0.108072, 0.075677, 0.082676, 9.712562, 0.000000, 0.1670 Second
21, 0.220519, 0.413140, 0.010866, 0.094714, 0.070292, 0.066150, 5.674142, 0.000000, 0.1722 Second
22, 1.063916, 0.401141, 0.021703, 0.152544, 0.117825, 0.123748, 11.809149, 0.000000, 0.1867 Second
23, 0.264117, 0.417343, 0.009489, 0.088633, 0.065125, 0.052496, 6.167493, 0.000000, 0.1839 Second
24, 0.833186, 0.169114, 0.005204, 0.077923, 0.049343, 0.044877, 7.789857, 0.000000, 0.1861 Second
25, 0.145685, 0.605174, 0.017988, 0.101384, 0.047176, 0.023608, 4.350427, 0.000000, 0.1878 Second
26, 2.180949, 0.293161, 0.016212, 0.141785, 0.087412, 0.098609, 12.174851, 0.000000, 0.2041 Second
27, 0.097818, 0.367429, 0.004932, 0.063286, 0.034659, 0.031707, 3.393482, 0.000000, 0.2026 Second
28, 1.644599, 0.327044, 0.015883, 0.140003, 0.077696, 0.109953, 14.272833, 0.000000, 0.2120 Second
29, 0.280127, 0.466526, 0.010424, 0.090085, 0.060016, 0.046437, 8.231732, 0.000000, 0.2187 Second
30, 0.098247, 0.402414, 0.004759, 0.060743, 0.033622, 0.025656, 5.495274, 0.000000, 0.2169 Second
31, 0.981644, 0.124723, 0.005420, 0.081149, 0.043814, 0.052935, 10.754189, 0.000000, 0.2288 Second
32, 0.097173, 0.327797, 0.005030, 0.065301, 0.042237, 0.025839, 5.451231, 0.000000, 0.2322 Second
33, 0.323266, 0.146236, 0.001507, 0.039895, 0.025146, 0.017978, 6.075235, 0.000000, 0.2352 Second
34, 0.073187, 0.341041, 0.002761, 0.047066, 0.021550, 0.011821, 5.097107, 0.000000, 0.2433 Second
35, 0.356998, 0.071868, 0.001175, 0.036193, 0.019170, 0.011991, 4.810316, 0.000000, 0.2515 Second
36, 0.033089, 0.419991, 0.004771, 0.058903, 0.021796, 0.009641, 4.973608, 0.000000, 0.2548 Second
37, 0.413556, 0.082170, 0.001397, 0.039851, 0.018139, 0.010601, 5.375067, 0.000000, 0.2619 Second
38, 0.030459, 0.359809, 0.003052, 0.048707, 0.018166, 0.008174, 3.099000, 0.000000, 0.2595 Second
39, 0.750033, 0.094410, 0.003076, 0.061432, 0.023359, 0.013584, 7.922972, 0.000000, 0.2739 Second
40, 0.030347, 0.228383, 0.001017, 0.029923, 0.014777, 0.008307, 4.148006, 0.000000, 0.2693 Second
41, 0.025149, 0.058920, 0.000130, 0.011310, 0.009072, 0.007453, 1.343553, 0.000000, 0.2792 Second
42, 0.021125, 0.026330, 0.000053, 0.007300, 0.006486, 0.005164, 1.050000, 0.000000, 0.2824 Second
43, 0.018160, 0.025978, 0.000045, 0.006669, 0.005943, 0.004713, 1.050000, 0.000000, 0.2830 Second
44, 0.017288, 0.025799, 0.000040, 0.006318, 0.005616, 0.004421, 1.050000, 0.000000, 0.2879 Second
45, 0.016335, 0.025499, 0.000037, 0.006054, 0.005366, 0.004208, 1.050000, 0.000000, 0.2934 Second
46, 0.015606, 0.025050, 0.000034, 0.005852, 0.005177, 0.004041, 1.050000, 0.000000, 0.2965 Second
47, 0.015785, 0.024583, 0.000033, 0.005710, 0.005031, 0.003902, 1.050000, 0.000000, 0.2982 Second
48, 0.015853, 0.023182, 0.000031, 0.005550, 0.004895, 0.003788, 1.050000, 0.000000, 0.3027 Second
49, 0.014531, 0.022124, 0.000029, 0.005391, 0.004760, 0.003682, 1.050000, 0.000000, 0.3009 Second
50, 0.014281, 0.021246, 0.000028, 0.005259, 0.004644, 0.003587, 1.050000, 0.000000, 0.3108 Second
51, 0.014050, 0.021146, 0.000027, 0.005176, 0.004555, 0.003502, 1.050000, 0.000000, 0.3109 Second
52, 0.013901, 0.021019, 0.000026, 0.005099, 0.004472, 0.003422, 1.050000, 0.000000, 0.3110 Second
53, 0.013764, 0.020924, 0.000025, 0.005025, 0.004399, 0.003354, 1.050000, 0.000000, 0.3165 Second
54, 0.013604, 0.020855, 0.000025, 0.004958, 0.004335, 0.003301, 1.050000, 0.000000, 0.3163 Second
55, 0.013450, 0.020811, 0.000024, 0.004892, 0.004274, 0.003248, 1.050000, 0.000000, 0.3203 Second
56, 0.013296, 0.020782, 0.000023, 0.004822, 0.004205, 0.003192, 1.050000, 0.000000, 0.3168 Second
57, 0.013143, 0.020767, 0.000023, 0.004761, 0.004147, 0.003139, 1.050000, 0.000000, 0.3219 Second
58, 0.012986, 0.020764, 0.000022, 0.004704, 0.004092, 0.003091, 1.050000, 0.000000, 0.3254 Second
59, 0.012694, 0.020784, 0.000022, 0.004636, 0.004028, 0.003039, 1.050000, 0.000000, 0.3317 Second
60, 0.013005, 0.020810, 0.000021, 0.004588, 0.003973, 0.002990, 1.050000, 0.000000, 0.3311 Second
61, 0.012908, 0.020837, 0.000021, 0.004539, 0.003920, 0.002943, 1.050000, 0.000000, 0.3328 Second
