round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
73, 0.152127, 0.191323, 0.000825, 0.028124, 0.016018, 0.004794, 1.050000, 0.000000, 0.1233 Second
74, 0.151792, 0.190766, 0.000821, 0.028058, 0.015987, 0.004784, 1.050000, 0.000000, 0.1252 Second
75, 0.151461, 0.190254, 0.000818, 0.027996, 0.015956, 0.004773, 1.050000, 0.000000, 0.1306 Second
76, 0.151131, 0.189771, 0.000814, 0.027936, 0.015931, 0.004765, 1.050000, 0.000000, 0.1300 Second
77, 0.150813, 0.189307, 0.000810, 0.027878, 0.015894, 0.004752, 1.050000, 0.000000, 0.1284 Second
78, 0.150501, 0.189522, 0.000809, 0.027857, 0.015858, 0.004733, 1.050000, 0.000000, 0.1301 Second
79, 0.150192, 0.189727, 0.000808, 0.027836, 0.015824, 0.004715, 1.050000, 0.000000, 0.1255 Second
80, 0.149884, 0.189920, 0.000807, 0.027815, 0.015793, 0.004699, 1.050000, 0.000000, 0.1227 Second
81, 0.149576, 0.190113, 0.000806, 0.027794, 0.015765, 0.004685, 1.050000, 0.000000, 0.1357 Second
82, 0.149265, 0.189850, 0.000804, 0.027748, 0.015734, 0.004674, 1.050000, 0.000000, 0.1306 Second
83, 0.148959, 0.189563, 0.000801, 0.027700, 0.015704, 0.004664, 1.050000, 0.000000, 0.1323 Second
84, 0.148655, 0.189291, 0.000798, 0.027652, 0.015671, 0.004654, 1.050000, 0.000000, 0.1336 Second
85, 0.148351, 0.189009, 0.000795, 0.027603, 0.015639, 0.004643, 1.050000, 0.000000, 0.1362 Second
86, 0.148055, 0.188748, 0.000792, 0.027554, 0.015605, 0.004633, 1.050000, 0.000000, 0.1269 Second
87, 0.147762, 0.188568, 0.000790, 0.027512, 0.015572, 0.004621, 1.050000, 0.000000, 0.1287 Second
88, 0.147526, 0.188420, 0.000788, 0.027471, 0.015537, 0.004609, 1.050000, 0.000000, 0.1291 Second
89, 0.147168, 0.188381, 0.000765, 0.027081, 0.015280, 0.004523, 1.050000, 0.000000, 0.1401 Second
90, 0.147002, 0.187446, 0.000759, 0.026980, 0.015232, 0.004510, 1.050000, 0.000000, 0.1371 Second
91, 0.146837, 0.187201, 0.000757, 0.026938, 0.015211, 0.004498, 1.050000, 0.000000, 0.1274 Second
92, 0.146627, 0.187102, 0.000755, 0.026907, 0.015196, 0.004487, 1.050000, 0.000000, 0.1325 Second
93, 0.146418, 0.187020, 0.000753, 0.026879, 0.015184, 0.004478, 1.050000, 0.000000, 0.1357 Second
94, 0.146212, 0.186983, 0.000752, 0.026854, 0.015171, 0.004469, 1.050000, 0.000000, 0.1355 Second
95, 0.146007, 0.186955, 0.000751, 0.026830, 0.015158, 0.004461, 1.050000, 0.000000, 0.1310 Second
96, 0.145804, 0.186955, 0.000750, 0.026807, 0.015145, 0.004453, 1.050000, 0.000000, 0.1391 Second
97, 0.145603, 0.186954, 0.000748, 0.026786, 0.015133, 0.004446, 1.050000, 0.000000, 0.1295 Second
98, 0.145404, 0.186960, 0.000747, 0.026765, 0.015120, 0.004439, 1.050000, 0.000000, 0.1296 Second
99, 0.145207, 0.186970, 0.000746, 0.026744, 0.015107, 0.004433, 1.050000, 0.000000, 0.1390 Second
100, 0.145012, 0.186982, 0.000745, 0.026725, 0.015096, 0.004427
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
