map_name,max_relative_area_error,area_weighted_mean_error
malaysia_population_by_state_2020_39.geojson,0.161185,0.0139364
malaysia_population_by_state_2020_40.geojson,0.419236,0.0214806
malaysia_population_by_state_2020_41.geojson,0.256286,0.0154755
malaysia_population_by_state_2020_42.geojson,0.493566,0.0235132
malaysia_population_by_state_2020_43.geojson,0.159882,0.0112017
malaysia_population_by_state_2020_44.geojson,0.193896,0.0126819
malaysia_population_by_state_2020_45.geojson,0.161815,0.0102978
malaysia_population_by_state_2020_46.geojson,0.159619,0.0105059
malaysia_population_by_state_2020_47.geojson,0.16479,0.0109109
malaysia_population_by_state_2020_48.geojson,0.105681,0.00821338
malaysia_population_by_state_2020_49.geojson,0.0882527,0.00754997
malaysia_population_by_state_2020_50.geojson,0.0710355,0.00497813
malaysia_population_by_state_2020_51.geojson,0.0694578,0.00448089
malaysia_population_by_state_2020_52.geojson,0.0681296,0.00434578
malaysia_population_by_state_2020_53.geojson,0.0670561,0.00427053
malaysia_population_by_state_2020_54.geojson,0.0661432,0.00406147
malaysia_population_by_state_2020_55.geojson,0.0653208,0.00397948
malaysia_population_by_state_2020_56.geojson,0.0646047,0.00392842
malaysia_population_by_state_2020_57.geojson,0.0639659,0.00377611
malaysia_population_by_state_2020_58.geojson,0.063442,0.00365416
malaysia_population_by_state_2020_59.geojson,0.0629649,0.00355555
malaysia_population_by_state_2020_60.geojson,0.0625237,0.0034733
malaysia_population_by_state_2020_61.geojson,0.0621253,0.00339796
malaysia_population_by_state_2020_62.geojson,0.0617424,0.00333688
malaysia_population_by_state_2020_63.geojson,0.0613768,0.00328255
malaysia_population_by_state_2020_64.geojson,0.0610364,0.0032322
malaysia_population_by_state_2020_65.geojson,0.060664,0.00317704
malaysia_population_by_state_2020_66.geojson,0.060331,0.00312802
malaysia_population_by_state_2020_67.geojson,0.0600198,0.00308414
malaysia_population_by_state_2020_68.geojson,0.0597272,0.00304431
malaysia_population_by_state_2020_69.geojson,0.0594508,0.0030078
malaysia_population_by_state_2020_70.geojson,0.0591987,0.00296853
malaysia_population_by_state_2020_71.geojson,0.0589494,0.0029374
malaysia_population_by_state_2020_72.geojson,0.0587115,0.00290819
malaysia_population_by_state_2020_73.geojson,0.058484,0.00288061
malaysia_population_by_state_2020_74.geojson,0.0582599,0.00285301
malaysia_population_by_state_2020_75.geojson,0.0580389,0.00282553
malaysia_population_by_state_2020_76.geojson,0.0578289,0.00280224
malaysia_population_by_state_2020_77.geojson,0.05763,0.002781
malaysia_population_by_state_2020_78.geojson,0.0574403,0.00276089
malaysia_population_by_state_2020_79.geojson,0.0572596,0.00274166
malaysia_population_by_state_2020_80.geojson,0.0570861,0.00272322
malaysia_population_by_state_2020_81.geojson,0.0569191,0.00270549
malaysia_population_by_state_2020_82.geojson,0.0567581,0.0026883
malaysia_population_by_state_2020_83.geojson,0.0566025,0.00267166
malaysia_population_by_state_2020_84.geojson,0.0564515,0.00265532
malaysia_population_by_state_2020_85.geojson,0.0563052,0.00263945
malaysia_population_by_state_2020_86.geojson,0.0561634,0.00262401
malaysia_population_by_state_2020_87.geojson,0.0560157,0.00260895
malaysia_population_by_state_2020_88.geojson,0.0558724,0.00259427
malaysia_population_by_state_2020_89.geojson,0.0557333,0.00257995
malaysia_population_by_state_2020_90.geojson,0.0555981,0.00256597
malaysia_population_by_state_2020_91.geojson,0.0554666,0.00255235
malaysia_population_by_state_2020_92.geojson,0.0553386,0.00253903
malaysia_population_by_state_2020_93.geojson,0.0552169,0.00252663
malaysia_population_by_state_2020_94.geojson,0.0550982,0.00251447
malaysia_population_by_state_2020_95.geojson,0.0549824,0.00250254
malaysia_population_by_state_2020_96.geojson,0.0548693,0.00249085
malaysia_population_by_state_2020_97.geojson,0.054759,0.00247937
malaysia_population_by_state_2020_98.geojson,0.0546513,0.00246814
malaysia_population_by_state_2020_99.geojson,0.0545457,0.00245705
