round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
53, 1.962417, 0.231716, 0.008814, 0.106911, 0.048891, 0.058497, 10.636888, 0.000000, 0.4046 Second
54, 0.157768, 0.423491, 0.006784, 0.073342, 0.045065, 0.028527, 5.572133, 0.000000, 0.4082 Second
55, 1.075789, 0.405966, 0.008284, 0.091755, 0.047875, 0.038758, 9.754974, 0.000000, 0.4206 Second
56, 0.527100, 0.448462, 0.007414, 0.078651, 0.041401, 0.021203, 7.705191, 0.000000, 0.4303 Second
57, 0.664467, 0.569248, 0.014001, 0.100107, 0.053374, 0.032029, 8.839731, 0.000000, 0.4291 Second
58, 0.638885, 0.421425, 0.006417, 0.075772, 0.039122, 0.031685, 9.052430, 0.000000, 0.4348 Second
59, 0.382329, 0.401113, 0.004587, 0.062090, 0.031607, 0.020702, 6.175599, 0.000000, 0.4322 Second
60, 1.020273, 0.437080, 0.011260, 0.101219, 0.049644, 0.036857, 10.836555, 0.000000, 0.4686 Second
61, 0.167300, 0.350728, 0.003301, 0.053323, 0.034786, 0.022899, 5.877196, 0.000000, 0.4593 Second
62, 0.796671, 0.141850, 0.003581, 0.064684, 0.034564, 0.031053, 9.667232, 0.000000, 0.4531 Second
63, 0.147242, 0.441908, 0.005472, 0.064557, 0.039041, 0.028759, 5.083527, 0.000000, 0.4733 Second
64, 1.514576, 0.210875, 0.007952, 0.098287, 0.054757, 0.057719, 10.281493, 0.000000, 0.4931 Second
65, 0.219185, 0.444640, 0.006363, 0.071101, 0.045808, 0.035554, 5.584553, 0.000000, 0.4957 Second
66, 1.094956, 0.283772, 0.009142, 0.099583, 0.069167, 0.064864, 13.172155, 0.000000, 0.5214 Second
67, 0.225271, 0.147185, 0.001739, 0.042241, 0.033670, 0.019226, 3.152691, 0.000000, 0.5083 Second
68, 0.141276, 0.050108, 0.000616, 0.025215, 0.020684, 0.012991, 1.439882, 0.000000, 0.4961 Second
69, 0.163503, 0.058696, 0.000524, 0.023311, 0.016770, 0.008201, 1.095785, 0.000000, 0.5205 Second
70, 0.125208, 0.097235, 0.000423, 0.020730, 0.014290, 0.007658, 2.152977, 0.000000, 0.5191 Second
71, 0.038840, 0.082596, 0.000171, 0.012929, 0.009906, 0.006313, 1.685717, 0.000000, 0.5374 Second
72, 0.042025, 0.036228, 0.000082, 0.009049, 0.007544, 0.005669, 1.050000, 0.000000, 0.5428 Second
73, 0.041375, 0.031301, 0.000067, 0.008198, 0.006859, 0.005160, 1.050000, 0.000000, 0.5484 Second
74, 0.040079, 0.028685, 0.000061, 0.007817, 0.006516, 0.004804, 1.050000, 0.000000, 0.5395 Second
75, 0.039328, 0.026604, 0.000056, 0.007462, 0.006351, 0.004540, 1.050000, 0.000000, 0.5723 Second
76, 0.038872, 0.024983, 0.000054, 0.007336, 0.006277, 0.004322, 1.050000, 0.000000, 0.5552 Second
77, 0.038404, 0.023319, 0.000052, 0.007234, 0.006180, 0.004145, 1.050000, 0.000000, 0.5636 Second
78, 0.037704, 0.023265, 0.000051, 0.007137, 0.006077, 0.003995, 1.050000, 0.000000, 0.5708 Second
79, 0.037012, 0.024819, 0.000050, 0.007080, 0.005998, 0.003865, 1.050000, 0.000000, 0.5686 Second
80, 0.036348, 0.026142, 0.000050, 0.007041, 0.005943, 0.003755, 1.050000, 0.000000, 0.5778 Second
