round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
0, 31.520786, 0.990878, 2.994554, 0.571934, 0.496820, 0.541500, 17.033144, 0.000000, 0.0579 Second
1, 14.372116, 0.961257, 0.539025, 0.382713, 0.298261, 0.258122, 14.520982, 0.000000, 0.0529 Second
2, 4.983562, 0.898461, 0.158449, 0.257959, 0.167618, 0.090680, 13.447655, 0.000000, 0.0461 Second
3, 2.391300, 0.759826, 0.052489, 0.196113, 0.125034, 0.062558, 14.419973, 0.000000, 0.0475 Second
4, 2.045908, 0.544096, 0.023049, 0.156046, 0.103873, 0.056729, 13.269930, 0.000000, 0.0479 Second
5, 1.778176, 0.209486, 0.013225, 0.127048, 0.085477, 0.047806, 5.935471, 0.000000, 0.0515 Second
6, 1.201294, 0.125623, 0.008363, 0.100600, 0.062474, 0.028927, 4.362015, 0.000000, 0.0514 Second
7, 0.978340, 0.601064, 0.015432, 0.112049, 0.064048, 0.028068, 2.203069, 0.000000, 0.0529 Second
8, 2.376741, 0.346790, 0.022292, 0.150755, 0.125807, 0.178397, 7.862925, 0.000000, 0.0647 Second
9, 0.703837, 0.660991, 0.025767, 0.132162, 0.090243, 0.126703, 7.908559, 0.000000, 0.0645 Second
10, 1.708832, 0.565146, 0.043512, 0.189321, 0.158218, 0.257275, 15.355910, 0.000000, 0.0710 Second
11, 0.562007, 0.337854, 0.007721, 0.085497, 0.066467, 0.068539, 5.597533, 0.000000, 0.0670 Second
12, 1.007171, 0.458203, 0.011510, 0.104470, 0.069485, 0.096466, 11.230162, 0.000000, 0.0691 Second
13, 0.565578, 0.388996, 0.006139, 0.077963, 0.049872, 0.061507, 7.986874, 0.000000, 0.0714 Second
14, 0.597675, 0.614028, 0.014429, 0.100497, 0.057154, 0.067994, 9.501424, 0.000000, 0.0711 Second
15, 0.782632, 0.585560, 0.013227, 0.101604, 0.058434, 0.072827, 12.406710, 0.000000, 0.0754 Second
16, 0.479765, 0.423068, 0.005621, 0.071242, 0.045926, 0.046355, 5.203003, 0.000000, 0.0774 Second
17, 0.901958, 0.640708, 0.016874, 0.108401, 0.056893, 0.076599, 12.381417, 0.000000, 0.0836 Second
18, 0.501986, 0.465215, 0.006723, 0.076112, 0.048923, 0.048694, 5.044460, 0.000000, 0.0816 Second
19, 0.997580, 0.310986, 0.006523, 0.085204, 0.048951, 0.090833, 12.911497, 0.000000, 0.0826 Second
20, 0.513687, 0.465785, 0.006792, 0.077183, 0.054291, 0.042155, 4.595758, 0.000000, 0.0827 Second
