Integration Number,Time (s),Max Area Error
0,0.035000,17.497852
1,0.100000,4.782301
2,0.100000,0.588977
3,0.071000,0.184966
4,0.062000,0.034970
5,0.060000,0.026407
6,0.057000,0.017758
7,0.056000,0.012488
8,0.056000,0.008983
