map_name,max_relative_area_error,area_weighted_mean_error
world_population_by_country_2010_72.geojson,8.70224,0.0201797
world_population_by_country_2010_73.geojson,8.56175,0.0202212
world_population_by_country_2010_74.geojson,7.74224,0.0201786
world_population_by_country_2010_75.geojson,7.29609,0.0201192
world_population_by_country_2010_76.geojson,7.32448,0.019368
world_population_by_country_2010_77.geojson,7.34207,0.0196668
world_population_by_country_2010_78.geojson,7.34321,0.0197175
world_population_by_country_2010_79.geojson,7.34415,0.0202282
world_population_by_country_2010_80.geojson,7.34913,0.018316
world_population_by_country_2010_81.geojson,7.34267,0.0185633
world_population_by_country_2010_82.geojson,7.33921,0.0188097
world_population_by_country_2010_83.geojson,7.33649,0.0191493
world_population_by_country_2010_84.geojson,7.33371,0.0197071
world_population_by_country_2010_85.geojson,7.32524,0.0190695
world_population_by_country_2010_86.geojson,7.31796,0.0188453
world_population_by_country_2010_87.geojson,7.30596,0.0195064
world_population_by_country_2010_88.geojson,7.30645,0.0194386
world_population_by_country_2010_89.geojson,7.30129,0.0197915
world_population_by_country_2010_90.geojson,7.29645,0.0198485
world_population_by_country_2010_91.geojson,7.29541,0.0195568
world_population_by_country_2010_92.geojson,7.28414,0.0199399
world_population_by_country_2010_93.geojson,7.28258,0.0196502
world_population_by_country_2010_94.geojson,7.27415,0.0198798
world_population_by_country_2010_95.geojson,7.2736,0.01949
world_population_by_country_2010_96.geojson,7.26869,0.0195465
world_population_by_country_2010_97.geojson,7.26599,0.0197521
world_population_by_country_2010_98.geojson,7.25948,0.019934
world_population_by_country_2010_99.geojson,7.25603,0.0201874
