command,mean,stddev,median,user,system,min,max,parameter_qlcf
croatia_population_by_county_2021.csv-13,0.34235540582,0.0018967148803308983,0.34206910982000005,0.33190426,0.009639299999999998,0.33933950582,0.34560704682,13
croatia_population_by_county_2021.csv-14,0.34894311002,0.011427728837262558,0.34635650582,0.33383675999999995,0.0114452,0.34012063082,0.37985988082,14
croatia_population_by_county_2021.csv-15,0.34418408502000003,0.003734912768914326,0.34276535982,0.33316796000000004,0.010149799999999999,0.34097529782,0.35209704782,15
switzerland_gdp_in_billion_chf_by_canton_2019.csv-5,0.81603213496,0.014605289763553037,0.81598886436,0.79872428,0.013564699999999999,0.80053528086,0.8494892808600001,5
switzerland_gdp_in_billion_chf_by_canton_2019.csv-6,0.60941817686,0.011699022182943691,0.60709084386,0.59384178,0.012231299999999999,0.59946036386,0.64065032286,6
switzerland_gdp_in_billion_chf_by_canton_2019.csv-7,0.6091056806600001,0.005173205824648571,0.61032817686,0.59678638,0.010628599999999998,0.6011239888600001,0.61485090586,7
switzerland_gdp_in_billion_chf_by_canton_2019.csv-8,0.5133237391600001,0.011732136245300343,0.50914244736,0.49729848,0.0126385,0.50462815586,0.54401632286,8
switzerland_gdp_in_billion_chf_by_canton_2019.csv-9,0.51033645606,0.004979782029338101,0.50919634386,0.4980100799999999,0.010906299999999999,0.50442369786,0.52190715586,9
switzerland_gdp_in_billion_chf_by_canton_2019.csv-10,0.44611999346,0.0030464630083619493,0.44572686436,0.43420428,0.010573299999999999,0.44212111386,0.45144048886,10
switzerland_gdp_in_billion_chf_by_canton_2019.csv-11,0.44625168095999995,0.01364597005081019,0.44042544786000004,0.43040177999999996,0.0122641,0.43659890586,0.48280769786,11
switzerland_gdp_in_billion_chf_by_canton_2019.csv-12,0.5051598222600001,0.012295984003760398,0.50130511386,0.48833468,0.013549399999999998,0.49812478086,0.53914948886,12
switzerland_gdp_in_billion_chf_by_canton_2019.csv-13,0.5012931683599999,0.006035613871873336,0.49833455186,0.48734518,0.012609199999999997,0.49607194786,0.51175811386,13
switzerland_gdp_in_billion_chf_by_canton_2019.csv-14,0.54741046416,0.012608073289375483,0.54712548886,0.53017558,0.0139309,0.53569394686,0.57763957286,14
switzerland_gdp_in_billion_chf_by_canton_2019.csv-15,0.54115892686,0.006247176912554869,0.53863201036,0.52736228,0.012512,0.53506036386,0.55246578086,15
switzerland_population_by_canton_2016.csv-5,0.6284691574,0.005381074865894668,0.6275016532000001,0.6143606,0.012656220000000001,0.6209469037,0.6362051117,5
switzerland_population_by_canton_2016.csv-6,0.4792224699,0.022443484706724182,0.47021934120000003,0.4620943999999999,0.01140862,0.4629460697,0.5291209867000001,6
switzerland_population_by_canton_2016.csv-7,0.46930458669999997,0.004038909139038743,0.4696122992,0.4580227,0.01006412,0.4636539457,0.47511940370000005,7
switzerland_population_by_canton_2016.csv-8,0.46870844930000005,0.005618866692123778,0.4669535282,0.45663729999999997,0.010734819999999997,0.46298206970000005,0.48183415370000005,8
switzerland_population_by_canton_2016.csv-9,0.4242578743,0.012131621643644529,0.4215647992,0.409153,0.01163502,0.41501519570000006,0.4559089867,9
switzerland_population_by_canton_2016.csv-10,0.3885690575,0.004917194311560076,0.3874132572,0.37705829999999996,0.00974462,0.38313856970000004,0.3955871537,10
switzerland_population_by_canton_2016.csv-11,0.3925070408000001,0.004129716306606928,0.3912122362,0.38078779999999995,0.01049732,0.38956752870000005,0.4032123617,11
switzerland_population_by_canton_2016.csv-12,0.44514517830000006,0.003490274761520243,0.4442474242000001,0.4325894,0.011267019999999999,0.4414515277,0.45336161170000006,12
switzerland_population_by_canton_2016.csv-13,0.45457554920000004,0.01747334342613509,0.44670875770000007,0.4345713,0.014135619999999998,0.4437431117,0.48932815370000005,13
switzerland_population_by_canton_2016.csv-14,0.42735358640000004,0.006524677535820235,0.4242852157,0.4152285,0.010945220000000002,0.4224636527,0.44057431970000005,14
switzerland_population_by_canton_2016.csv-15,0.4265923492,0.0025150162945980293,0.42580600720000006,0.41408999999999996,0.011301120000000001,0.42331219570000006,0.4321824027,15
