round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
90, 0.013004, 0.014201, 0.000013, 0.003647, 0.003036, 0.002877, 1.050000, 0.000000, 0.4084 Second
91, 0.012595, 0.014169, 0.000013, 0.003573, 0.002978, 0.002822, 1.050000, 0.000000, 0.4110 Second
92, 0.012229, 0.014099, 0.000012, 0.003507, 0.002927, 0.002773, 1.050000, 0.000000, 0.4155 Second
93, 0.011890, 0.014027, 0.000012, 0.003445, 0.002881, 0.002733, 1.050000, 0.000000, 0.4128 Second
94, 0.011586, 0.013960, 0.000012, 0.003391, 0.002837, 0.002698, 1.050000, 0.000000, 0.4165 Second
95, 0.011304, 0.013909, 0.000011, 0.003342, 0.002798, 0.002665, 1.050000, 0.000000, 0.4227 Second
96, 0.011049, 0.013874, 0.000011, 0.003299, 0.002766, 0.002636, 1.050000, 0.000000, 0.4223 Second
97, 0.010823, 0.013849, 0.000011, 0.003266, 0.002743, 0.002613, 1.050000, 0.000000, 0.4218 Second
98, 0.010613, 0.013878, 0.000010, 0.003235, 0.002725, 0.002590, 1.050000, 0.000000, 0.4309 Second
99, 0.010419, 0.013942, 0.000010, 0.003208, 0.002706, 0.002568, 1.050000, 0.000000, 0.4244 Second
100, 0.010237, 0.014111, 0.000010, 0.003187, 0.002689, 0.002545
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
