Integration Number,Time (s),Max Area Error
0,0.038000,5.848401147560712
1,0.031000,2.088061262464137
2,0.028000,0.3424251675466621
3,0.023000,0.2322556387818113
4,0.023000,0.06766358740823986
5,0.023000,0.03946350724707082
6,0.023000,0.01983630348498999
7,0.023000,0.005863619535108944
