command,mean,stddev,median,user,system,min,max,parameter_qlcf
australia_population_by_state_and_territory_2021-15,8.94541309146,0.6149851070048973,8.939487183459999,8.66461774,0.25155508000000004,8.16298799546,9.766465370459999,15
austria_population_by_state_2020-5,0.7622170843999999,0.03650328252420806,0.7503757176,0.74347312,0.01167928,0.7434068836,0.8645799256,5
austria_population_by_state_2020-6,0.43229189669999996,0.0023316338485531414,0.43183361360000005,0.42192712,0.009045179999999998,0.4296604256,0.4372432176,6
austria_population_by_state_2020-7,0.2696396910545455,0.00239791897107476,0.26890755060000004,0.26079953818181817,0.007606979999999999,0.2662203836,0.2749025926,7
austria_population_by_state_2020-8,0.2442309640166667,0.0029310268630665503,0.2448235716,0.23523513666666662,0.007785646666666666,0.24027238460000003,0.24850021760000002,8
austria_population_by_state_2020-9,0.26182404714545454,0.00967445253981744,0.2589487596,0.24880499272727272,0.009459252727272728,0.2553125926,0.28966684260000003,9
austria_population_by_state_2020-10,0.2653094296909091,0.002874627553479732,0.2644247176,0.25514971999999997,0.008830525454545456,0.26191646760000004,0.2725048016,10
austria_population_by_state_2020-11,0.3516031341,0.00624174855033888,0.3492684881,0.33965212,0.01047578,0.34561480060000005,0.3617453426,11
austria_population_by_state_2020-12,0.7101166675000001,0.006048242426353029,0.7110901551,0.68982242,0.01859348,0.6999487585999999,0.7212073016,12
austria_population_by_state_2020-13,0.7183455798999999,0.027468361193739597,0.7102576966,0.6904600200000001,0.020713379999999997,0.7025059256,0.7955409256,13
austria_population_by_state_2020-14,1.2417077387,0.018011204366967074,1.2350550926,1.20849312,0.029631780000000003,1.2253046346,1.2816740925999999,14
austria_population_by_state_2020-15,2.7246839383999997,0.025614407403377695,2.7206901761,2.60253782,0.10908577999999998,2.6926060926,2.7805849266,15
bahamas_population_by_district_2010-5,4.63963922912,0.040354105804988966,4.6408388250199994,4.5222384,0.09966654,4.58013761602,4.695647700019999,5
bahamas_population_by_district_2010-6,3.5807968875200005,0.03769493788971806,3.5785428245200004,3.4794351,0.08985314000000001,3.53005803402,3.66678874202,6
bahamas_population_by_district_2010-7,3.32178263762,0.02093347834969027,3.3269097415199997,3.2214608999999994,0.08900704000000001,3.28898765902,3.35848415902,7
bahamas_population_by_district_2010-8,3.36070159162,0.031365534437516676,3.36583099152,3.2520588999999993,0.09476013999999998,3.3007186170200002,3.4111438250200004,8
bahamas_population_by_district_2010-9,3.8191114334200003,0.06087366975645534,3.80208236652,3.708314499999999,0.09962814,3.74824782502,3.9368439090200003,9
bahamas_population_by_district_2010-10,4.4284030874199996,0.0526251178272665,4.4097164290199995,4.2871879999999996,0.12389443999999998,4.37356403302,4.542238075019999,10
bahamas_population_by_district_2010-11,5.277185787719999,0.07150872126028597,5.26822497102,5.1090998,0.14878104,5.179421867019999,5.43870332502,11
bahamas_population_by_district_2010-12,17.01301425832,0.5467508128531058,16.803853220519997,16.4035723,0.45365544,16.73672953302,18.51088749102,12
bahamas_population_by_district_2010-13,28.065228325019994,0.3237300583200077,28.21292738702,27.2862228,0.7051282400000001,27.547023992019998,28.36662961702,13
bahamas_population_by_district_2010-14,27.92560298752,0.3970822511271175,27.98027145002,27.105438099999997,0.73667404,27.347936450019997,28.46435207502,14
bahamas_population_by_district_2010-15,48.24834487092,2.891238332447141,47.18903299152,46.9233696,1.1840855399999999,44.902326950020004,54.325106492020005,15
simplified_belgium_population_by_region_2022-5,0.58237618664,0.007458224046589972,0.58014130314,0.5746790400000001,0.006483760000000001,0.57261563664,0.59585409464,5
simplified_belgium_population_by_region_2022-6,0.27060346609454544,0.012673655158134102,0.26744734564,0.2615754036363636,0.006180123636363637,0.26362721963999997,0.30823897064,6
simplified_belgium_population_by_region_2022-7,0.1296278488672727,0.0008232377792127495,0.12963857414000002,0.12417708545454548,0.004369850909090909,0.12815355364,0.13114951164000002,7
simplified_belgium_population_by_region_2022-8,0.07596447677513515,0.0005263171378733849,0.07605601164,0.07126539135135135,0.003766570810810811,0.07500151164,0.07709513664,8
simplified_belgium_population_by_region_2022-9,0.05528799986,0.00042430146160412767,0.05526317814000001,0.051021160000000024,0.0034262,0.054439386640000004,0.05621226164,9
simplified_belgium_population_by_region_2022-10,0.04320021662387097,0.0005598188340792514,0.04312178214000001,0.0391985722580645,0.0032059051612903207,0.04219896964,0.04504376164,10
simplified_belgium_population_by_region_2022-11,0.048097705097627126,0.0072557012599580055,0.04623322064,0.04245937898305085,0.003706929491525424,0.04514430364000001,0.08993326164000001,11
simplified_belgium_population_by_region_2022-12,0.061306380195555565,0.0005857958830562979,0.06117417764000001,0.05695259555555557,0.003535382222222222,0.06023034564,0.06266280364000001,12
simplified_belgium_population_by_region_2022-13,0.32491411194,0.00562006814231854,0.32281086614,0.31565573999999996,0.008206560000000002,0.32024209564,0.33831463664,13
simplified_belgium_population_by_region_2022-14,0.33704432423999997,0.0016980339155570558,0.33634036564,0.32495753999999993,0.01090306,0.33570842864,0.34051226164,14
simplified_belgium_population_by_region_2022-15,0.8218899157400001,0.012755366248399326,0.81662644914,0.7977886399999999,0.02073086,0.81493042764,0.85631213664,15
belgium_population_by_region_2022-5,0.61075302494,0.005425236772518824,0.6089999666400001,0.6010746799999998,0.007989679999999999,0.60394696664,0.6207031336400001,5
belgium_population_by_region_2022-6,0.28616022894000004,0.0017148602469118836,0.28617419564,0.27875528000000005,0.00601488,0.28353950764,0.28901242464000004,6
belgium_population_by_region_2022-7,0.15706813319555557,0.01424136326185114,0.15189763363999997,0.14668233555555557,0.006164302222222222,0.15024638364,0.20275800864,7
belgium_population_by_region_2022-8,0.09761725260551725,0.0014103438672934006,0.09728367464000001,0.09179200413793104,0.004740407586206897,0.09589300864,0.10352609164000001,8
belgium_population_by_region_2022-9,0.07719180113999999,0.0008441830483000871,0.07725140414000001,0.07187789111111112,0.0043406911111111115,0.07552659164,0.07850938364,9
belgium_population_by_region_2022-10,0.06333159543545452,0.0009159058520602,0.06318413364,0.05829789363636366,0.004102148181818182,0.06211888264,0.06532109164000001,10
belgium_population_by_region_2022-11,0.05637470900734693,0.000726470642119995,0.056145383640000004,0.051561545306122454,0.003975090204081633,0.05537263364,0.05880896664,11
belgium_population_by_region_2022-12,0.09420104986580645,0.006213785696351651,0.09345492464,0.08729544129032257,0.005249225161290322,0.09070192464,0.12679275864,12
belgium_population_by_region_2022-13,0.5970535332400001,0.008240933942106775,0.59311996664,0.5831687799999999,0.012543379999999998,0.5897547576400001,0.6142276336400001,13
belgium_population_by_region_2022-14,0.43349324154,0.003636539355949101,0.43221032064000003,0.41915138,0.013126179999999998,0.42976025864000006,0.43980896664,14
belgium_population_by_region_2022-15,1.6749097919399998,0.03083192562494788,1.66202111264,1.6256863799999999,0.04146028,1.65084813364,1.75465963364,15
brazil_population_by_state_2021-5,1.52948623158,0.01841873619063148,1.52667398998,1.50699362,0.019009359999999996,1.51381734448,1.5793065104800001,5
brazil_population_by_state_2021-6,0.9222245900800002,0.032192378034547164,0.91311523998,0.89733032,0.017730959999999997,0.9000015944800001,1.00877026148,6
brazil_population_by_state_2021-7,0.72777683998,0.01812692185287912,0.72019859398,0.7073839199999999,0.01675846,0.7094678024800001,0.7679604694800001,7
brazil_population_by_state_2021-8,0.6374083192800001,0.00945407654112706,0.6364314479800001,0.6201053200000001,0.015716559999999997,0.6270394694800001,0.66221013648,8
brazil_population_by_state_2021-9,0.7295298357800001,0.006638003125576013,0.7285913854800001,0.71008822,0.017862159999999995,0.7208875104800001,0.7410601774800001,9
brazil_population_by_state_2021-10,0.7843250692800001,0.022655000014403258,0.77669594848,0.7571790199999999,0.02001456,0.7693574694800001,0.84579834448,10
brazil_population_by_state_2021-11,0.93573171508,0.019976525276618154,0.92689344848,0.9095758199999999,0.02259906,0.91407759448,0.9729165944800001,11
brazil_population_by_state_2021-12,1.41312854828,0.03763524774022248,1.39806819848,1.3718799199999998,0.03400256,1.3862690104800002,1.5062483444800001,12
brazil_population_by_state_2021-13,2.3812331151799997,0.015361211566317501,2.3809725319799995,2.32582032,0.05079636,2.36055546948,2.4110997614799996,13
brazil_population_by_state_2021-14,9.80264321498,0.27642757789024264,9.79839382348,9.50565842,0.26280475999999997,9.496765760479999,10.09199521948,14
brazil_population_by_state_2021-15,9.15485785668,0.4935312383714983,9.21397957348,8.90017172,0.22677535999999998,8.41420801048,9.65165117748,15
china_population_by_province_2020-5,1.88370950654,0.020035979331555633,1.88062483154,1.8543073000000003,0.025560199999999998,1.8529680605399999,1.92614601854,5
china_population_by_province_2020-6,1.30868199824,0.036189586947528656,1.2954339560400001,1.2810275,0.020635,1.28617372754,1.40577468654,6
china_population_by_province_2020-7,0.9037904900399999,0.012692084969673606,0.9014296445400001,0.8813592,0.018598200000000002,0.89054768554,0.92988564454,7
china_population_by_province_2020-8,0.78295496494,0.011370548197092186,0.78121099854,0.7623333999999998,0.0182627,0.77071401954,0.80395281054,8
china_population_by_province_2020-9,0.8823667400399999,0.018391124847343062,0.8737549985399999,0.8538636000000001,0.0213974,0.86081672754,0.92487968654,9
china_population_by_province_2020-10,1.04851248184,0.006112871735647702,1.04808124854,1.0239205,0.022798,1.03563760254,1.0584893525399999,10
china_population_by_province_2020-11,1.47607261514,0.0612720984953096,1.47016906104,1.4310469,0.040687100000000004,1.35745085254,1.5906477695399999,11
china_population_by_province_2020-12,2.12258815254,0.2967257767831101,2.00393070704,2.0559488,0.05645479999999999,1.91801706054,2.67895622754,12
china_population_by_province_2020-13,4.948429727740001,0.9031057342211877,4.370600227540001,4.8131124,0.11727269999999998,4.14883210254,6.32184060254,13
china_population_by_province_2020-14,15.665223577340004,6.1339725796583116,13.330284102539999,15.259227800000001,0.3619026,11.34633264354,27.94401731054,14
china_population_by_province_2020-15,16.821806139939998,3.1003212783198992,17.332426665040003,16.4544046,0.3139834,12.67179201954,20.44897364354,15
conterminous_usa_population_by_state_2020-5,0.97651988774,0.008797169739480117,0.97191093374,0.9594191999999999,0.015492679999999998,0.9692101417400001,0.9951388497400001,5
conterminous_usa_population_by_state_2020-6,0.64513756274,0.013318409987860628,0.64087016274,0.6271579999999999,0.014662679999999997,0.6341105587400001,0.67865747574,6
conterminous_usa_population_by_state_2020-7,0.48881055024000003,0.0060422715745139435,0.48687870424,0.4743708000000001,0.01265348,0.48350118374000006,0.5045435997400001,7
conterminous_usa_population_by_state_2020-8,0.51259393334,0.008278784988203747,0.51160768324,0.4973673999999999,0.01315258,0.50177801674,0.5318883507400001,8
conterminous_usa_population_by_state_2020-9,0.6321317582400001,0.04031835837811274,0.61724970374,0.6083624999999999,0.01649318,0.60897268274,0.7429898087400001,9
conterminous_usa_population_by_state_2020-10,0.83755083764,0.006338843006661035,0.8388846627400001,0.8170065999999998,0.01893888,0.82387876674,0.8443836007400001,10
conterminous_usa_population_by_state_2020-11,1.32053716244,0.025511872437720216,1.30997118324,1.286421,0.030421979999999998,1.30152901674,1.37896122474,11
conterminous_usa_population_by_state_2020-12,2.0653754542400002,0.02957056149098745,2.05569678724,2.0066001,0.04900107999999999,2.0403197247400002,2.13431085074,12
conterminous_usa_population_by_state_2020-13,3.49830558334,0.029356491202014084,3.4914093287400005,3.4236342,0.06466058,3.47606768374,3.5776983917400003,13
conterminous_usa_population_by_state_2020-14,8.12238183364,0.04429100076459567,8.104522558740001,7.8911562,0.20447007999999997,8.07243568374,8.19140943274,14
conterminous_usa_population_by_state_2020-15,11.78541794594,0.23749602616823776,11.824164579240001,11.501718399999998,0.24614167999999997,11.14453751674,12.03328397474,15
usa_population_by_county_2021-5,142.1827569441,19.14678657009685,143.47059932769997,140.26451548,1.49422952,116.11149113970001,172.17330388969998,5
usa_population_by_county_2021-6,61.4284552525,1.935402053173228,61.9735231607,60.46803618,0.79751412,58.641076723699996,64.53391518170001,6
usa_population_by_county_2021-7,44.8844321235,4.98620809312,43.7131730567,44.08802057999999,0.66764242,39.9253800157,56.7471702657,7
usa_population_by_county_2021-8,43.05806843570001,3.1677876469356416,42.6952055152,42.296208879999995,0.6430573199999999,37.6072562237,49.3414260977,8
usa_population_by_county_2021-9,44.67199290660001,3.097901397174418,44.302578077199996,43.85245918,0.68947652,40.1218480147,50.4712373067,9
usa_population_by_county_2021-10,56.7867647108,2.835452749713817,56.855807723699996,55.69854918,0.9381254199999999,53.1040621817,61.1948810147,10
usa_population_by_county_2021-11,91.01630688990001,1.983882068237453,90.6261179522,89.04262818,1.5961108199999998,88.79378509870001,95.4067066817,11
usa_population_by_county_2021-12,110.23538171520002,1.6374991792917999,109.53234193220001,107.95374677999999,1.99940392,108.85493618170001,113.25311030670001,12
usa_population_by_county_2021-13,102.31472291089999,0.4121126825054221,102.2115702442,100.14538937999998,1.90268412,101.9064595567,103.34894426570001,13
usa_population_by_county_2021-14,102.3681914359,2.3294461246258695,102.4426412027,100.19339757999998,1.90238122,99.17295355670001,106.9350843067,14
usa_population_by_county_2021-15,104.90079104870001,7.497311123486833,102.13900874469999,102.60552407999998,1.9783180200000003,98.29050509870001,121.27311305670001,15
croatia_covid_cases_by_county_2022-5,0.7252622642600001,0.013006206171651396,0.72072279326,0.7113856399999999,0.01038646,0.7156541682600001,0.7590088352600001,5
croatia_covid_cases_by_county_2022-6,0.37461133915999995,0.0030816988156016265,0.37350858476000004,0.36565104,0.007723059999999999,0.37103308526,0.38026266826,6
croatia_covid_cases_by_county_2022-7,0.2878805891600001,0.003778178970461825,0.28615166826,0.27883494,0.0077237600000000005,0.28453833425999997,0.29461058526000006,7
croatia_covid_cases_by_county_2022-8,0.28408631426000003,0.006281281976914336,0.28076210576,0.27477443999999995,0.007975959999999999,0.27789479326,0.29740387726000006,8
croatia_covid_cases_by_county_2022-9,0.33741418076,0.01829962295424529,0.32936381426,0.31973024000000005,0.01066786,0.32542179326,0.38193779326,9
croatia_covid_cases_by_county_2022-10,0.3574078723600001,0.005330981651524346,0.35569114726000006,0.34711813999999996,0.00899306,0.35164971026,0.36614900126000005,10
croatia_covid_cases_by_county_2022-11,0.5982058933600001,0.009367685213873694,0.59256650176,0.5844449399999999,0.01252026,0.59095116826,0.6152145852600001,11
croatia_covid_cases_by_county_2022-12,0.9425108599600002,0.014698347047943464,0.9374505227600001,0.9164239399999999,0.02272086,0.92699920926,0.97535733426,12
croatia_covid_cases_by_county_2022-13,1.32364436006,0.032471036976725244,1.3144173557599999,1.28643724,0.029387160000000002,1.29263433526,1.40005441826,13
croatia_covid_cases_by_county_2022-14,1.6924569056599998,0.01296417823299813,1.68924841826,1.6572923400000001,0.03139425999999999,1.67797120926,1.71119671026,14
croatia_covid_cases_by_county_2022-15,1.69656805156,0.03664734276870732,1.67803173026,1.66062764,0.02875666,1.66128491826,1.7659001682600002,15
croatia_population_by_county_2021-5,0.6835477201200001,0.013749657984241857,0.6793890493200001,0.6695441200000001,0.0108466,0.67018359082,0.71830763282,5
croatia_population_by_county_2021-6,0.36779165772000005,0.0028808375034177665,0.36693813232000005,0.35864682,0.007846700000000002,0.36492104982,0.37468467482,6
croatia_population_by_county_2021-7,0.23120745198666673,0.001840280877397,0.23081888282000002,0.22271527,0.007297233333333333,0.22900692382,0.23570667382000002,7
croatia_population_by_county_2021-8,0.18872572702,0.002773861908202795,0.18788329982000002,0.18084268666666667,0.0065521,0.18562079882000002,0.19436267382,8
croatia_population_by_county_2021-9,0.24779418154727273,0.0036621121066216728,0.24588254882000002,0.23866147454545453,0.007835718181818182,0.24426196582,0.25386992382,9
croatia_population_by_county_2021-10,0.3300005200200001,0.017653713817047736,0.32444536182000006,0.3126029199999999,0.0103912,0.31742346582000003,0.37310921582,10
croatia_population_by_county_2021-11,0.41614911161999996,0.0038821273105665776,0.41654017432,0.40453691999999997,0.010230999999999999,0.41044213282,0.42201896582000004,11
croatia_population_by_county_2021-12,0.82490602402,0.012725355721337088,0.82041088182,0.8038597199999999,0.019603699999999995,0.81044809082,0.84269071582,12
croatia_population_by_county_2021-13,1.0432169201200003,0.01599825859061202,1.03657638282,1.01587962,0.023886499999999998,1.03157271582,1.0734358828200001,13
croatia_population_by_county_2021-14,1.5757159077200003,0.03459990769059031,1.5611651118200003,1.54495582,0.023922699999999998,1.5513349658200002,1.65753109082,14
croatia_population_by_county_2021-15,1.5751212324200004,0.030882764859673416,1.5622952578200002,1.5482344200000002,0.023445900000000002,1.54227017382,1.6279120488200003,15
egypt_population_by_governate_2017-5,2.27476189248,0.02613012164364059,2.2662035506800002,2.2405445599999996,0.025058539999999997,2.25817738418,2.34493230118,5
egypt_population_by_governate_2017-6,1.31410988438,0.03227414539843779,1.30646309268,1.2888391599999998,0.018167239999999998,1.29521034318,1.40428567618,6
egypt_population_by_governate_2017-7,1.05801710918,0.01292992426733525,1.05332411368,1.03924846,0.017056139999999997,1.04602963418,1.08308284318,7
egypt_population_by_governate_2017-8,0.8975728717800001,0.013100602764282349,0.89651936368,0.8768364599999998,0.017101839999999997,0.88168855018,0.91374450918,8
egypt_population_by_governate_2017-9,1.06837460508,0.031380567054837015,1.06348023818,1.0408973599999998,0.02054474,1.0394503421799999,1.14427855118,9
egypt_population_by_governate_2017-10,1.41578726328,0.030667241854651403,1.4195685301799998,1.38663246,0.025642039999999998,1.36995630018,1.45519171718,10
egypt_population_by_governate_2017-11,2.9497437548800005,0.041229889302640814,2.9361196751800005,2.88615676,0.05332074,2.9047146761800002,3.01189388418,11
egypt_population_by_governate_2017-12,6.681016459279999,0.04293040129956494,6.680158134179999,6.497312259999999,0.16376983999999997,6.6108459671799995,6.75018463418,12
egypt_population_by_governate_2017-13,6.72489323848,1.1123664371663842,7.04866284268,6.585467359999998,0.12148663999999998,5.11394988418,8.332410509179999,13
egypt_population_by_governate_2017-14,23.928660188179997,0.4065776330664394,24.11095186318,23.30267966,0.55786254,22.88520205118,24.16510105118,14
egypt_population_by_governate_2017-15,15.679784729880001,7.751981371772706,11.02121623818,15.321505759999997,0.30965034,10.473722884179999,29.62672846718,15
england_population_by_region_2022-5,1.6671058366,0.017947523299072378,1.6653001491000001,1.6238698799999998,0.03791614,1.6437563991000002,1.7109869820999999,5
england_population_by_region_2022-6,1.4497936781,0.028342031062068503,1.4404925661,1.4050676799999997,0.036168540000000006,1.4193355651,1.5201380651,6
england_population_by_region_2022-7,1.3402063157000002,0.010195193448522091,1.3369820241,1.2991787799999999,0.036338739999999994,1.3317493570999999,1.3680870241,7
england_population_by_region_2022-8,1.2886639698,0.007151277107764158,1.2885958986000001,1.2440200799999999,0.03668594,1.2763368991,1.3019691491,8
england_population_by_region_2022-9,1.3265313739999995,0.010635640398776663,1.3215266071,1.28717088,0.03639034,1.3136429411,1.3464463991,9
england_population_by_region_2022-10,1.352759545,0.014139886692528443,1.3543040661,1.31107108,0.03699314,1.3349349821,1.3794283571,10
england_population_by_region_2022-11,1.3853425157,0.019410264932413317,1.3801262326,1.3406757799999998,0.03660203999999999,1.3667906911,1.4324085651,11
england_population_by_region_2022-12,1.5047297658,0.007644592372199473,1.5065077741000001,1.4589790799999998,0.040949940000000004,1.4931718570999999,1.5150472321,12
england_population_by_region_2022-13,5.310317920000001,0.8086443472641971,5.6260673786,5.174496679999999,0.11686904000000001,3.7440231911,5.9025743571,13
england_population_by_region_2022-14,1.9673730407,0.0216650318118683,1.9609001701,1.90657888,0.052561840000000006,1.9489916491000001,2.0268040651000003,14
england_population_by_region_2022-15,6.189719782399999,0.8978314393511053,6.0833458366,6.03889798,0.13152873999999998,5.0445107741,7.3882588571,15
NUTS_population_by_country_2021-5,2.9173620399600004,0.0308358707620118,2.91359917336,2.8448452400000006,0.06284727999999998,2.87518348586,2.9723348188600003,5
NUTS_population_by_country_2021-6,2.39576146096,0.02845204619492401,2.3884028818600003,2.3269803399999995,0.059211979999999984,2.36123436086,2.45696265286,6
NUTS_population_by_country_2021-7,1.9155873025599999,0.012426874649057595,1.91708086086,1.8588815399999998,0.05258187999999999,1.89035519486,1.93493023586,7
NUTS_population_by_country_2021-8,1.7224405484599998,0.03955818331125202,1.71016748586,1.66503844,0.04963958,1.69308998586,1.82457290286,8
NUTS_population_by_country_2021-9,1.6305982524599998,0.02552614909029916,1.62236961086,1.5796301400000001,0.04719327999999999,1.60079144386,1.6760224858600001,9
NUTS_population_by_country_2021-10,2.7692300815600004,0.03297661958426708,2.76726219436,2.68117564,0.07774207999999999,2.73316890286,2.82482273586,10
NUTS_population_by_country_2021-11,2.54134023996,0.028533060528241536,2.5361220273600003,2.4521220400000003,0.07797707999999999,2.51168656986,2.6150206938600005,11
NUTS_population_by_country_2021-12,6.676666773459999,0.07430353466770069,6.67948892336,6.47827324,0.18062188,6.5914032768599995,6.84149069486,12
NUTS_population_by_country_2021-13,4.11022822766,0.06960044764932906,4.08700588236,3.99703734,0.09763387999999999,4.04546031886,4.2757066108599995,13
NUTS_population_by_country_2021-14,9.937279310760001,0.09040617595196658,9.92690425636,9.62657544,0.28050748,9.84166344386,10.14781498586,14
NUTS_population_by_country_2021-15,12.142057844160002,0.046037567824639025,12.14551919386,11.78285924,0.32214367999999993,12.060755652860001,12.21737723586,15
NUTS_population_by_region_2020-5,19.841067682379997,3.5410887111627045,21.16628282828,19.50358922,0.2686983799999999,14.248771161279999,23.67228591128,5
NUTS_population_by_region_2020-6,12.60822769518,1.681950089863954,11.924454953279998,12.36244822,0.20849698,10.49455520328,14.97281182828,6
NUTS_population_by_region_2020-7,9.177391915880001,2.1436448940392068,7.97277576578,8.99796022,0.15151288000000002,7.02413549428,13.30419799528,7
NUTS_population_by_region_2020-8,7.60418421168,1.3259745157263243,7.128228307280001,7.425185620000001,0.15694218,5.90775507828,10.41411174528,8
NUTS_population_by_region_2020-9,4.11986753228,0.24602475706695814,4.04079666128,4.02823542,0.07382468,3.92309245328,4.754814828280001,9
NUTS_population_by_region_2020-10,4.9560767948799995,0.8296005718556746,4.658183703280001,4.839973819999999,0.10337758000000001,4.01587249528,6.26497928628,10
NUTS_population_by_region_2020-11,7.47037719918,0.9295420839160563,7.10014118228,7.26114092,0.18329108,6.36865387028,8.85982961928,11
NUTS_population_by_region_2020-12,11.56957514078,0.49987861233301367,11.49045653628,11.22925692,0.30445487999999993,10.872437161279999,12.778905995279999,12
NUTS_population_by_region_2020-13,20.223060653079997,0.9940881424543263,20.175883432779997,19.675687919999998,0.49559608,18.776169536279998,22.10649478628,13
NUTS_population_by_region_2020-14,39.83531787428,1.6766443086159777,39.774707870280004,38.64563402,0.93114268,37.24621187028,42.563766203280004,14
NUTS_population_by_region_2020-15,49.59263708268001,1.8348949854496235,49.55573039078,48.256903619999996,1.16199678,46.12321899428,52.13723966228,15
france_population_by_metropolitan_region_2008-5,0.8216669508400001,0.009137170333147772,0.82079675094,0.80870604,0.01155612,0.80792764694,0.83935306394,5
france_population_by_metropolitan_region_2008-6,0.48702827983999997,0.030174392464646413,0.47834050044000004,0.46840044000000003,0.01149982,0.47133122994000004,0.57104764694,6
france_population_by_metropolitan_region_2008-7,0.32404427984,0.003675368813704567,0.32328189644000005,0.31330404,0.009072520000000002,0.31934981294000003,0.33166393894,7
france_population_by_metropolitan_region_2008-8,0.2674213133945455,0.004237665995713666,0.26586889694000004,0.25677995818181815,0.008859210909090908,0.26191639694,0.27550939694000004,8
france_population_by_metropolitan_region_2008-9,0.2704647941218182,0.002619007416998389,0.26982881294000005,0.259781049090909,0.00929330181818182,0.26737952094,0.27666806294,9
france_population_by_metropolitan_region_2008-10,0.28571091744000005,0.011071446994230126,0.28242004244,0.27149453999999995,0.010752519999999998,0.27759989694000003,0.31595677194000005,10
france_population_by_metropolitan_region_2008-11,0.30313406724,0.005657489189649935,0.30113889644,0.29212853999999994,0.00967742,0.29718656294,0.31382472994000005,11
france_population_by_metropolitan_region_2008-12,0.5252167257400001,0.007120318234681841,0.5235439589399999,0.50799924,0.01564562,0.51714347994,0.54189172994,12
france_population_by_metropolitan_region_2008-13,0.75376396744,0.024574207027784702,0.74673991744,0.72569844,0.021160619999999998,0.74155614694,0.82343489594,13
france_population_by_metropolitan_region_2008-14,0.93830787584,0.013519960776938697,0.93640808394,0.91407884,0.022620519999999998,0.92367697994,0.96476456294,14
france_population_by_metropolitan_region_2008-15,2.2113575383400006,0.029418193224388375,2.20230389694,2.1061987399999995,0.09200252,2.18051172994,2.27511731394,15
germany_population_by_state_2011-5,0.7414179049,0.006579256359011317,0.7412349007,0.7293992599999999,0.01055694,0.7311688797,0.7512441717,5
germany_population_by_state_2011-6,0.40666878840000004,0.0030392674653928245,0.4079887347000001,0.39741365999999995,0.00800064,0.40179021270000004,0.4103635467,6
