round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
33, 123.949461, 0.990293, 1.580534, 0.338739, 0.195659, 0.034463, 10.502228, 0.000000, 0.7038 Second
34, 122.348710, 0.990338, 1.536311, 0.337395, 0.194688, 0.034415, 8.683118, 0.000000, 0.7089 Second
35, 119.627843, 0.990378, 1.484522, 0.335796, 0.193559, 0.034205, 3.489646, 0.000000, 0.8806 Second
36, 117.743774, 0.990444, 1.382849, 0.332171, 0.191018, 0.034221, 2.564887, 0.000000, 0.9786 Second
37, 115.252796, 0.990614, 1.274385, 0.327800, 0.188111, 0.034422, 3.385783, 0.000000, 0.9767 Second
38, 113.334398, 0.990312, 1.179428, 0.324418, 0.185923, 0.034023, 3.509518, 0.000000, 0.7285 Second
39, 100.993016, 0.989665, 1.096567, 0.321997, 0.185208, 0.034059, 3.372808, 0.000000, 0.7715 Second
40, 94.460187, 0.989190, 1.029890, 0.323824, 0.190286, 0.033580, 5.142149, 0.000000, 0.7802 Second
41, 91.714354, 0.989021, 1.006739, 0.324243, 0.193873, 0.038034, 9.406651, 0.000000, 0.9619 Second
42, 91.015089, 0.988464, 0.968564, 0.318938, 0.188161, 0.036612, 9.068276, 0.000000, 0.8680 Second
43, 89.691211, 0.988001, 0.936741, 0.316005, 0.185737, 0.036005, 12.865044, 0.000000, 0.8946 Second
44, 89.038070, 0.987776, 0.921338, 0.314633, 0.184593, 0.035373, 12.946353, 0.000000, 0.9159 Second
45, 88.479647, 0.987609, 0.908792, 0.313500, 0.183570, 0.034845, 13.029199, 0.000000, 0.9628 Second
46, 88.135727, 0.987448, 0.897296, 0.312482, 0.182830, 0.034535, 11.081979, 0.000000, 0.9702 Second
47, 87.682463, 0.987169, 0.882104, 0.311412, 0.181961, 0.034169, 10.303486, 0.000000, 0.8547 Second
48, 86.422916, 0.986893, 0.864544, 0.310357, 0.181095, 0.033723, 4.467485, 0.000000, 0.9452 Second
49, 85.216681, 0.986518, 0.821929, 0.308379, 0.179953, 0.033206, 4.603071, 0.000000, 0.9678 Second
50, 83.854036, 0.986289, 0.782178, 0.307051, 0.179824, 0.032715, 3.944096, 0.000000, 0.9806 Second
51, 82.411421, 0.986090, 0.745236, 0.305607, 0.179403, 0.032276, 5.957087, 0.000000, 0.9372 Second
52, 81.543270, 0.986072, 0.729762, 0.304797, 0.179754, 0.031923, 4.681914, 0.000000, 0.9780 Second
53, 80.594589, 0.986068, 0.713691, 0.303207, 0.178268, 0.031238, 3.534957, 0.000000, 1.0022 Second
54, 79.552942, 0.986394, 0.705145, 0.302620, 0.179343, 0.031215, 4.138074, 0.000000, 1.0205 Second
55, 78.663562, 0.986531, 0.696263, 0.300442, 0.175954, 0.030467, 3.203130, 0.000000, 1.0652 Second
56, 77.595804, 0.986964, 0.690235, 0.301161, 0.179777, 0.032112, 6.374216, 0.000000, 1.0631 Second
57, 77.116502, 0.986960, 0.680637, 0.297926, 0.175434, 0.030950, 4.337160, 0.000000, 1.0561 Second
58, 76.427106, 0.987097, 0.669559, 0.296558, 0.174421, 0.030266, 8.411558, 0.000000, 1.1015 Second
59, 76.038384, 0.987380, 0.669901, 0.296018, 0.174416, 0.030323, 4.680331, 0.000000, 1.1149 Second
60, 75.364859, 0.987718, 0.668126, 0.295008, 0.174161, 0.030422, 4.559913, 0.000000, 1.0660 Second
61, 74.666220, 0.988182, 0.669522, 0.293437, 0.173366, 0.030319, 4.743725, 0.000000, 1.0512 Second
62, 74.046154, 0.988331, 0.665793, 0.292817, 0.173570, 0.030409, 4.524919, 0.000000, 1.0803 Second
63, 73.413053, 0.988804, 0.671205, 0.291714, 0.173096, 0.030549, 5.281635, 0.000000, 1.1225 Second
64, 72.893058, 0.988995, 0.670448, 0.290648, 0.172371, 0.030659, 3.299421, 0.000000, 1.1021 Second
65, 72.144075, 0.989373, 0.673902, 0.289032, 0.171622, 0.030666, 11.038558, 0.000000, 1.0974 Second
66, 71.857555, 0.989403, 0.672179, 0.288495, 0.171150, 0.030571, 3.595876, 0.000000, 1.2511 Second
67, 71.333179, 0.989546, 0.669216, 0.287041, 0.170273, 0.030397, 5.388152, 0.000000, 1.3760 Second
68, 71.059780, 0.989625, 0.666922, 0.285895, 0.169268, 0.030237, 3.163912, 0.000000, 1.3618 Second
69, 70.617810, 0.989580, 0.657624, 0.284179, 0.168019, 0.030185, 12.768218, 0.000000, 1.2198 Second
70, 70.435984, 0.989688, 0.659712, 0.283776, 0.167706, 0.030048, 11.808170, 0.000000, 1.1997 Second
71, 70.198189, 0.989792, 0.661693, 0.283382, 0.167332, 0.029997, 5.183754, 0.000000, 1.2421 Second
72, 69.895963, 0.990034, 0.666760, 0.282465, 0.166673, 0.029863, 5.956392, 0.000000, 1.2870 Second
73, 69.656309, 0.990121, 0.666867, 0.281719, 0.166230, 0.029699, 5.056596, 0.000000, 1.3051 Second
74, 69.363977, 0.990282, 0.669838, 0.281024, 0.166064, 0.029572, 3.848296, 0.000000, 1.3217 Second
75, 68.971389, 0.990147, 0.657473, 0.279457, 0.165486, 0.029531, 4.517796, 0.000000, 1.3005 Second
76, 68.642930, 0.990014, 0.650281, 0.278817, 0.164468, 0.029322, 3.622395, 0.000000, 1.3984 Second
77, 68.264461, 0.989755, 0.635851, 0.277629, 0.164062, 0.029099, 2.426559, 0.000000, 1.4349 Second
78, 67.623851, 0.989431, 0.637750, 0.277949, 0.163643, 0.029592, 4.015270, 0.000000, 1.4717 Second
79, 67.345077, 0.989119, 0.621699, 0.276881, 0.164116, 0.029265, 4.883636, 0.000000, 1.4269 Second
80, 67.023177, 0.988958, 0.613677, 0.276380, 0.163570, 0.029256, 3.565184, 0.000000, 1.3394 Second
81, 66.474171, 0.988674, 0.599327, 0.274900, 0.163139, 0.029066, 6.832613, 0.000000, 1.7244 Second
82, 66.290341, 0.988514, 0.592635, 0.274571, 0.162927, 0.029121, 5.883511, 0.000000, 1.7470 Second
83, 66.085521, 0.988299, 0.583835, 0.273797, 0.162082, 0.029090, 6.283786, 0.000000, 2.1861 Second
84, 65.909129, 0.988114, 0.576588, 0.273413, 0.161981, 0.029009, 6.432983, 0.000000, 2.2603 Second
85, 65.734397, 0.987952, 0.569678, 0.272847, 0.161655, 0.029147, 6.733949, 0.000000, 2.1208 Second
86, 65.572657, 0.987882, 0.565672, 0.272529, 0.161503, 0.029061, 4.518551, 0.000000, 1.6554 Second
87, 65.322323, 0.987753, 0.559174, 0.271882, 0.161222, 0.029141, 4.283606, 0.000000, 1.6376 Second
88, 65.060802, 0.987589, 0.551841, 0.271029, 0.160697, 0.029242, 3.411640, 0.000000, 1.6854 Second
89, 64.749601, 0.987395, 0.545078, 0.271380, 0.160842, 0.028629, 4.547167, 0.000000, 1.8679 Second
90, 64.501718, 0.986951, 0.531335, 0.269665, 0.159195, 0.028524, 3.730853, 0.000000, 1.7133 Second
91, 64.217536, 0.986508, 0.519214, 0.268841, 0.158498, 0.028190, 3.946514, 0.000000, 1.8237 Second
92, 63.922202, 0.986085, 0.508562, 0.267932, 0.157959, 0.028365, 3.164162, 0.000000, 1.8646 Second
93, 63.587506, 0.985686, 0.498569, 0.267583, 0.157921, 0.028161, 5.537398, 0.000000, 1.8449 Second
94, 63.388540, 0.985454, 0.491708, 0.266491, 0.157128, 0.028246, 2.681729, 0.000000, 1.8222 Second
95, 63.032239, 0.984952, 0.480196, 0.265314, 0.156130, 0.028113, 3.675358, 0.000000, 1.9934 Second
96, 62.754470, 0.984916, 0.481948, 0.265514, 0.156900, 0.027979, 2.442704, 0.000000, 3.4979 Second
97, 62.364869, 0.984764, 0.476216, 0.263860, 0.154791, 0.027689, 6.145959, 0.000000, 1.3638 Second
98, 59.893058, 0.984222, 0.469319, 0.264308, 0.155570, 0.026961, 7.920619, 0.000000, 1.4722 Second
99, 59.182988, 0.984036, 0.465424, 0.263751, 0.155204, 0.026875, 5.638608, 0.000000, 1.4128 Second
100, 56.689987, 0.983556, 0.458183, 0.263508, 0.155197, 0.026679
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
