map_name,max_relative_area_error,area_weighted_mean_error
csv_ne50_antimeridian_minus169_brewer_pop_36.geojson,115.253,0.0231255
csv_ne50_antimeridian_minus169_brewer_pop_37.geojson,113.334,0.0230071
csv_ne50_antimeridian_minus169_brewer_pop_38.geojson,100.993,0.0239081
csv_ne50_antimeridian_minus169_brewer_pop_39.geojson,94.4602,0.0247275
csv_ne50_antimeridian_minus169_brewer_pop_40.geojson,91.7144,0.0272344
csv_ne50_antimeridian_minus169_brewer_pop_41.geojson,91.0151,0.0272536
csv_ne50_antimeridian_minus169_brewer_pop_42.geojson,89.6912,0.026438
csv_ne50_antimeridian_minus169_brewer_pop_43.geojson,89.0381,0.0260636
csv_ne50_antimeridian_minus169_brewer_pop_44.geojson,88.4796,0.0255773
csv_ne50_antimeridian_minus169_brewer_pop_45.geojson,88.1357,0.025306
csv_ne50_antimeridian_minus169_brewer_pop_46.geojson,87.6825,0.0249487
csv_ne50_antimeridian_minus169_brewer_pop_47.geojson,86.4229,0.0246379
csv_ne50_antimeridian_minus169_brewer_pop_48.geojson,85.2167,0.0241623
csv_ne50_antimeridian_minus169_brewer_pop_49.geojson,83.854,0.0237523
csv_ne50_antimeridian_minus169_brewer_pop_50.geojson,82.4114,0.0234477
csv_ne50_antimeridian_minus169_brewer_pop_51.geojson,81.5433,0.0232254
csv_ne50_antimeridian_minus169_brewer_pop_52.geojson,80.5946,0.0227321
csv_ne50_antimeridian_minus169_brewer_pop_53.geojson,79.5529,0.0225966
csv_ne50_antimeridian_minus169_brewer_pop_54.geojson,78.6636,0.0222713
csv_ne50_antimeridian_minus169_brewer_pop_55.geojson,77.5958,0.023298
csv_ne50_antimeridian_minus169_brewer_pop_56.geojson,77.1165,0.0227467
csv_ne50_antimeridian_minus169_brewer_pop_57.geojson,76.4271,0.0220351
csv_ne50_antimeridian_minus169_brewer_pop_58.geojson,76.0384,0.0221497
csv_ne50_antimeridian_minus169_brewer_pop_59.geojson,75.3649,0.0223157
csv_ne50_antimeridian_minus169_brewer_pop_60.geojson,74.6662,0.0223287
csv_ne50_antimeridian_minus169_brewer_pop_61.geojson,74.0462,0.0225758
csv_ne50_antimeridian_minus169_brewer_pop_62.geojson,73.4131,0.0227014
csv_ne50_antimeridian_minus169_brewer_pop_63.geojson,72.8931,0.0228227
csv_ne50_antimeridian_minus169_brewer_pop_64.geojson,72.1441,0.0229252
csv_ne50_antimeridian_minus169_brewer_pop_65.geojson,71.8576,0.0228368
csv_ne50_antimeridian_minus169_brewer_pop_66.geojson,71.3332,0.0226306
csv_ne50_antimeridian_minus169_brewer_pop_67.geojson,71.0598,0.022557
csv_ne50_antimeridian_minus169_brewer_pop_68.geojson,70.6178,0.0224629
csv_ne50_antimeridian_minus169_brewer_pop_69.geojson,70.436,0.0223906
csv_ne50_antimeridian_minus169_brewer_pop_70.geojson,70.1982,0.0223752
csv_ne50_antimeridian_minus169_brewer_pop_71.geojson,69.896,0.0222955
csv_ne50_antimeridian_minus169_brewer_pop_72.geojson,69.6563,0.0221617
csv_ne50_antimeridian_minus169_brewer_pop_73.geojson,69.364,0.0220648
csv_ne50_antimeridian_minus169_brewer_pop_74.geojson,68.9714,0.0220567
csv_ne50_antimeridian_minus169_brewer_pop_75.geojson,68.6429,0.021829
csv_ne50_antimeridian_minus169_brewer_pop_76.geojson,68.2645,0.0216928
csv_ne50_antimeridian_minus169_brewer_pop_77.geojson,67.6239,0.0221682
csv_ne50_antimeridian_minus169_brewer_pop_78.geojson,67.3451,0.0221879
csv_ne50_antimeridian_minus169_brewer_pop_79.geojson,67.0232,0.0220181
csv_ne50_antimeridian_minus169_brewer_pop_80.geojson,66.4742,0.0220366
csv_ne50_antimeridian_minus169_brewer_pop_81.geojson,66.2903,0.0220032
csv_ne50_antimeridian_minus169_brewer_pop_82.geojson,66.0855,0.0220494
csv_ne50_antimeridian_minus169_brewer_pop_83.geojson,65.9091,0.0219627
csv_ne50_antimeridian_minus169_brewer_pop_84.geojson,65.7344,0.0220815
csv_ne50_antimeridian_minus169_brewer_pop_85.geojson,65.5727,0.0220746
csv_ne50_antimeridian_minus169_brewer_pop_86.geojson,65.3223,0.0221705
csv_ne50_antimeridian_minus169_brewer_pop_87.geojson,65.0608,0.0222265
csv_ne50_antimeridian_minus169_brewer_pop_88.geojson,64.7496,0.0219111
csv_ne50_antimeridian_minus169_brewer_pop_89.geojson,64.5017,0.0216628
csv_ne50_antimeridian_minus169_brewer_pop_90.geojson,64.2175,0.0214657
csv_ne50_antimeridian_minus169_brewer_pop_91.geojson,63.9222,0.0216047
csv_ne50_antimeridian_minus169_brewer_pop_92.geojson,63.5875,0.0215645
csv_ne50_antimeridian_minus169_brewer_pop_93.geojson,63.3885,0.0215897
csv_ne50_antimeridian_minus169_brewer_pop_94.geojson,63.0322,0.0215874
csv_ne50_antimeridian_minus169_brewer_pop_95.geojson,62.7545,0.0213555
csv_ne50_antimeridian_minus169_brewer_pop_96.geojson,62.3649,0.0211416
csv_ne50_antimeridian_minus169_brewer_pop_97.geojson,59.8931,0.0206878
csv_ne50_antimeridian_minus169_brewer_pop_98.geojson,59.183,0.0206381
csv_ne50_antimeridian_minus169_brewer_pop_99.geojson,56.69,0.0206493
