map_name,max_relative_area_error,area_weighted_mean_error
usa_population_by_county_2021.geojson,41.2642,0.597633
usa_population_by_county_2021_0.geojson,27.4948,0.464149
usa_population_by_county_2021_1.geojson,18.2597,0.340073
usa_population_by_county_2021_2.geojson,15.8815,0.259101
usa_population_by_county_2021_3.geojson,10.5868,0.193547
usa_population_by_county_2021_4.geojson,8.2786,0.157501
usa_population_by_county_2021_5.geojson,6.2989,0.139247
usa_population_by_county_2021_6.geojson,7.58813,0.131532
usa_population_by_county_2021_7.geojson,8.1592,0.128213
usa_population_by_county_2021_8.geojson,8.43334,0.124053
usa_population_by_county_2021_9.geojson,6.91642,0.121925
usa_population_by_county_2021_10.geojson,6.3173,0.119955
usa_population_by_county_2021_11.geojson,5.74035,0.119182
usa_population_by_county_2021_12.geojson,5.52888,0.119138
usa_population_by_county_2021_13.geojson,5.47406,0.118599
usa_population_by_county_2021_14.geojson,5.06831,0.118751
usa_population_by_county_2021_15.geojson,4.7869,0.118317
usa_population_by_county_2021_16.geojson,4.89266,0.118212
usa_population_by_county_2021_17.geojson,5.07235,0.117173
usa_population_by_county_2021_18.geojson,5.32777,0.117282
usa_population_by_county_2021_19.geojson,5.47374,0.116172
usa_population_by_county_2021_20.geojson,5.63784,0.116202
usa_population_by_county_2021_21.geojson,5.41715,0.114891
usa_population_by_county_2021_22.geojson,5.57796,0.11322
usa_population_by_county_2021_23.geojson,5.63156,0.113337
usa_population_by_county_2021_24.geojson,5.61899,0.113025
usa_population_by_county_2021_25.geojson,5.90782,0.114293
usa_population_by_county_2021_26.geojson,5.26541,0.114045
usa_population_by_county_2021_27.geojson,6.06029,0.114259
usa_population_by_county_2021_28.geojson,5.09706,0.114619
usa_population_by_county_2021_29.geojson,6.49369,0.114197
usa_population_by_county_2021_30.geojson,4.85964,0.112935
usa_population_by_county_2021_31.geojson,5.9014,0.113367
usa_population_by_county_2021_32.geojson,5.3274,0.110976
usa_population_by_county_2021_33.geojson,5.31805,0.110426
usa_population_by_county_2021_34.geojson,5.73611,0.11088
usa_population_by_county_2021_35.geojson,4.36615,0.112332
usa_population_by_county_2021_36.geojson,5.10835,0.111348
usa_population_by_county_2021_37.geojson,4.58175,0.112219
usa_population_by_county_2021_38.geojson,4.52444,0.112436
usa_population_by_county_2021_39.geojson,4.53143,0.113235
usa_population_by_county_2021_40.geojson,4.52817,0.113721
usa_population_by_county_2021_41.geojson,4.58672,0.114487
usa_population_by_county_2021_42.geojson,4.6529,0.115459
usa_population_by_county_2021_43.geojson,4.64571,0.116024
usa_population_by_county_2021_44.geojson,4.70405,0.116687
usa_population_by_county_2021_45.geojson,4.98342,0.116547
usa_population_by_county_2021_46.geojson,5.31888,0.116243
usa_population_by_county_2021_47.geojson,5.29366,0.117197
usa_population_by_county_2021_48.geojson,5.23541,0.114092
usa_population_by_county_2021_49.geojson,5.16156,0.115472
usa_population_by_county_2021_50.geojson,4.97461,0.114161
usa_population_by_county_2021_51.geojson,4.85074,0.113885
usa_population_by_county_2021_52.geojson,4.89173,0.113883
usa_population_by_county_2021_53.geojson,4.69214,0.113417
usa_population_by_county_2021_54.geojson,4.77827,0.113172
usa_population_by_county_2021_55.geojson,4.59739,0.112911
usa_population_by_county_2021_56.geojson,4.67653,0.112295
usa_population_by_county_2021_57.geojson,4.54057,0.112057
usa_population_by_county_2021_58.geojson,4.49846,0.112018
usa_population_by_county_2021_59.geojson,4.46198,0.111614
usa_population_by_county_2021_60.geojson,4.45934,0.111679
usa_population_by_county_2021_61.geojson,4.52383,0.111882
usa_population_by_county_2021_62.geojson,4.48082,0.111775
usa_population_by_county_2021_63.geojson,4.46274,0.111952
usa_population_by_county_2021_64.geojson,4.40445,0.112018
usa_population_by_county_2021_65.geojson,4.38328,0.112381
usa_population_by_county_2021_66.geojson,4.40335,0.112372
usa_population_by_county_2021_67.geojson,4.36369,0.112418
usa_population_by_county_2021_68.geojson,4.36969,0.1126
usa_population_by_county_2021_69.geojson,4.34116,0.113038
usa_population_by_county_2021_70.geojson,4.37078,0.113584
usa_population_by_county_2021_71.geojson,4.36332,0.113935
usa_population_by_county_2021_72.geojson,4.38045,0.114308
usa_population_by_county_2021_73.geojson,4.37754,0.114405
usa_population_by_county_2021_74.geojson,4.34993,0.114654
usa_population_by_county_2021_75.geojson,4.3729,0.114467
usa_population_by_county_2021_76.geojson,4.41742,0.114708
usa_population_by_county_2021_77.geojson,4.40083,0.114481
usa_population_by_county_2021_78.geojson,4.36171,0.114542
usa_population_by_county_2021_79.geojson,4.43159,0.114448
usa_population_by_county_2021_80.geojson,4.80052,0.114086
usa_population_by_county_2021_81.geojson,4.3716,0.114207
usa_population_by_county_2021_82.geojson,4.0877,0.114448
usa_population_by_county_2021_83.geojson,4.22552,0.114203
usa_population_by_county_2021_84.geojson,4.12722,0.11486
usa_population_by_county_2021_85.geojson,4.11477,0.114809
usa_population_by_county_2021_86.geojson,4.04647,0.115154
