Integration Number,Time (s),Max Area Error
0,0.378000,159.455633
1,1.555000,70.470817
2,0.505000,30.693116
3,0.616000,14.645099
4,0.678000,8.279852
5,0.708000,4.514766
6,0.716000,2.443539
7,0.692000,1.427968
8,0.678000,0.835999
9,0.568000,0.820712
10,0.525000,0.800285
11,0.484000,0.760341
12,0.435000,0.702676
13,0.425000,0.625367
14,0.421000,0.536371
15,0.415000,0.450033
16,0.408000,0.360403
17,0.421000,0.289037
18,0.417000,0.223664
19,0.409000,0.175407
20,0.416000,0.132637
21,0.417000,0.102917
22,0.411000,0.079421
23,0.420000,0.060492
24,0.408000,0.047021
25,0.401000,0.036298
26,0.407000,0.028002
27,0.398000,0.021757
28,0.398000,0.017161
29,0.398000,0.013614
30,0.403000,0.010927
31,0.410000,0.008753
