Integration Number,Time (s),Max Area Error
0,0.135000,0.8701673043113525
1,0.034000,0.164815495509236
2,0.014000,0.05103502160543982
3,0.011000,0.04160612750257409
4,0.014000,0.01124271012005529
5,0.011000,0.0110670559174455
6,0.012000,0.004483299804485918
