Integration Number,Time (s),Max Area Error
0,0.426000,159.455633
1,1.409000,80.569252
2,0.578000,32.582489
3,0.603000,14.503955
4,0.680000,8.350417
5,0.805000,4.385582
6,0.755000,2.400529
7,0.709000,1.371175
8,0.688000,0.848291
9,0.570000,0.809959
10,0.531000,0.788879
11,0.499000,0.751309
12,0.461000,0.690122
13,0.468000,0.609235
14,0.466000,0.532057
15,0.458000,0.434986
16,0.454000,0.373423
17,0.451000,0.288535
18,0.454000,0.245169
19,0.456000,0.186349
20,0.453000,0.156860
21,0.449000,0.115643
22,0.444000,0.097008
23,0.448000,0.074021
24,0.455000,0.060592
25,0.443000,0.046286
26,0.445000,0.038178
27,0.449000,0.028906
28,0.445000,0.024129
29,0.453000,0.018272
30,0.445000,0.015411
31,0.445000,0.012254
32,0.435000,0.009982
