Integration Number,Time (s),Max Area Error
0,0.041000,4.728641
1,0.067000,1.595759
2,0.073000,0.352284
3,0.060000,0.103199
4,0.051000,0.030889
5,0.043000,0.021541
6,0.047000,0.017463
7,0.043000,0.013129
8,0.043000,0.009879
