round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
87, 0.072711, 0.210962, 0.000899, 0.029030, 0.021064, 0.017580, 2.213875, 0.000000, 0.3923 Second
88, 0.738256, 0.292215, 0.002987, 0.055189, 0.024633, 0.029259, 7.941858, 0.000000, 0.3913 Second
89, 0.090195, 0.637359, 0.013291, 0.086682, 0.036776, 0.025025, 4.759713, 0.000000, 0.3789 Second
90, 2.475905, 0.360756, 0.015181, 0.133338, 0.091247, 0.131898, 14.318520, 0.000000, 0.3958 Second
91, 0.188270, 0.465811, 0.005700, 0.065976, 0.031275, 0.027085, 7.058216, 0.000000, 0.4078 Second
92, 0.736953, 0.468796, 0.004733, 0.065740, 0.032184, 0.037142, 8.705270, 0.000000, 0.4147 Second
93, 0.450045, 0.417026, 0.004035, 0.058413, 0.026809, 0.023677, 9.390892, 0.000000, 0.4182 Second
94, 0.208838, 0.399247, 0.002658, 0.047075, 0.024657, 0.020971, 6.449012, 0.000000, 0.4254 Second
95, 0.670259, 0.356511, 0.003268, 0.056738, 0.024963, 0.028134, 8.640280, 0.000000, 0.4270 Second
96, 0.268715, 0.503956, 0.007677, 0.075397, 0.037814, 0.027966, 7.628676, 0.000000, 0.4328 Second
97, 0.665499, 0.305168, 0.003818, 0.063154, 0.031278, 0.033235, 9.771229, 0.000000, 0.4505 Second
98, 0.252275, 0.415644, 0.004431, 0.059513, 0.031711, 0.023624, 4.915553, 0.000000, 0.4622 Second
99, 0.523803, 0.615019, 0.008588, 0.075837, 0.027670, 0.021726, 9.827848, 0.000000, 0.4504 Second
100, 0.352125, 0.368429, 0.002800, 0.049767, 0.023702, 0.019217
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
