command,mean,stddev,median,user,system,min,max,parameter_qlcf
croatia_by_county_since_1992-13,0.34495294608000004,0.0035863719664156303,0.34419937928000005,0.3348531,0.008987739999999998,0.34024569228000007,0.35271673328,13
croatia_by_county_since_1992-14,0.34549159998,0.0041690813109029785,0.34544923328000005,0.3354768,0.008904039999999998,0.34012206628,0.35204573328000005,14
croatia_by_county_since_1992-15,0.34700182088,0.01125218883561929,0.34345300378000004,0.33416559999999995,0.00981494,0.34100360828000004,0.37772340028000007,15
egypt_by_governorate_since_2009-5,3.2966978615,0.029253498426097965,3.2887050742,3.2607222800000004,0.027858119999999997,3.2628403662,3.3429770742000002,5
egypt_by_governorate_since_2009-6,1.9392665494999999,0.020538281913344218,1.9307215952,1.9131059799999997,0.020531519999999998,1.9246198662,1.9840643662000002,6
egypt_by_governorate_since_2009-7,1.8090858909,0.01746060738642425,1.8054698867,1.7834929800000001,0.02010442,1.7857990742,1.8478291992,7
egypt_by_governorate_since_2009-8,1.4563619328,0.012871994078240686,1.4534666372,1.4344744799999998,0.01885582,1.4425877832,1.4867123662000001,8
egypt_by_governorate_since_2009-9,1.2949731157000002,0.017991715783491957,1.2901412202000002,1.2701757800000002,0.018588719999999996,1.2738578662000002,1.3277361152,9
egypt_by_governorate_since_2009-10,1.1783044410000003,0.017925505919440147,1.1749503662,1.15836768,0.01667672,1.1590121572,1.2133054492,10
egypt_by_governorate_since_2009-11,0.8144549991000002,0.01715966834291677,0.8094748662000001,0.8022634799999999,0.01106452,0.8008812822000001,0.8573483242000001,11
egypt_by_governorate_since_2009-12,0.9034945032000001,0.010830733925109214,0.9017789072000002,0.88378648,0.016367619999999996,0.8921272402000001,0.9306330332000001,12
egypt_by_governorate_since_2009-13,0.67002282,0.01304088420415347,0.6656934282,0.6526256800000001,0.01399482,0.6548721992000001,0.6993878652000001,13
egypt_by_governorate_since_2009-14,0.7582459035,0.01144611083789154,0.7555412407000001,0.7395480799999999,0.015524219999999997,0.7469736162000001,0.7829482412000001,14
egypt_by_governorate_since_2009-15,0.8149372035000001,0.0075563408542103985,0.8154364077,0.7981136799999999,0.015576919999999998,0.8065650322000001,0.8302574492000001,15
england_by_region_since_2023-5,1.48915072502,0.01312183633621684,1.4867922039199999,1.4479859999999998,0.036578,1.4726906209200001,1.51848987092,5
england_by_region_since_2023-6,1.28839043372,0.014052704528960326,1.28388860042,1.2490510999999997,0.0355605,1.2756807459200001,1.31422757992,6
england_by_region_since_2023-7,1.33573520012,0.01101551465986977,1.33455976642,1.2914282,0.03787619999999999,1.32012370492,1.35716399592,7
england_by_region_since_2023-8,1.33685496252,0.009638200515804815,1.33547099592,1.2957846,0.03727,1.32479741192,1.35732257892,8
england_by_region_since_2023-9,1.3415121877199998,0.00986223599941712,1.33975457892,1.3009233999999998,0.0364499,1.32783541292,1.35942212092,9
england_by_region_since_2023-10,1.33920610422,0.017216597499723263,1.33465780842,1.2950858,0.038289699999999996,1.31995757892,1.37266141192,10
england_by_region_since_2023-11,1.52006864612,0.027404867345784893,1.51061641242,1.4743181,0.04212429999999999,1.49337353792,1.58720095492,11
england_by_region_since_2023-12,1.51200216252,0.01827518638850122,1.50697724592,1.4640513999999998,0.04179719999999999,1.49305599592,1.55100991192,12
england_by_region_since_2023-13,1.44943323742,0.010875353326001452,1.4468694124200001,1.4053736,0.0402933,1.43711682892,1.47387003792,13
england_by_region_since_2023-14,10.287006546119999,0.034512866481962855,10.286593245919999,9.975761,0.2836716,10.22576824592,10.33410066292,14
england_by_region_since_2023-15,10.289994821119999,0.03157749907483202,10.29988682892,9.978180599999998,0.2861512,10.23778241292,10.337459662919999,15
