Integration Number,Time (s),Max Area Error
0,0.068000,8.462910
1,0.237000,1.993471
2,0.117000,0.707376
3,0.102000,0.341580
4,0.089000,0.179769
5,0.089000,0.077674
6,0.083000,0.030853
7,0.077000,0.011375
8,0.079000,0.008777
