Integration Number,Time (s),Max Area Error
0,0.037000,17.142817
1,0.097000,2.716582
2,0.083000,0.646879
3,0.073000,0.441853
4,0.066000,0.180615
5,0.062000,0.050518
6,0.066000,0.021444
7,0.062000,0.014746
8,0.045000,0.014746
9,0.062000,0.003632
