Integration Number,Time (s),Max Area Error
0,0.014000,856.363945
1,0.111000,392.716859
2,0.074000,166.976402
3,0.156000,85.381298
4,0.178000,45.009393
5,0.143000,24.234922
6,0.131000,11.773751
7,0.129000,5.834986
8,0.120000,2.980934
9,0.111000,1.547861
10,0.097000,1.360205
11,0.094000,1.148466
12,0.090000,0.969639
13,0.084000,0.844810
14,0.081000,0.726325
15,0.080000,0.635781
16,0.086000,0.550976
17,0.076000,0.483908
18,0.077000,0.421950
19,0.073000,0.371151
20,0.075000,0.323752
21,0.067000,0.286977
22,0.065000,0.247666
23,0.063000,0.220718
24,0.064000,0.185864
25,0.064000,0.169127
26,0.064000,0.133581
27,0.055000,0.127835
28,0.060000,0.091109
29,0.056000,0.097937
30,0.055000,0.055592
31,0.056000,0.078277
32,0.057000,0.038719
33,0.055000,0.064452
34,0.057000,0.026935
35,0.053000,0.044284
36,0.055000,0.023277
37,0.053000,0.035754
38,0.055000,0.015620
39,0.056000,0.025058
40,0.062000,0.013903
41,0.055000,0.020451
42,0.057000,0.008990
