round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
0, 0.808908, 0.977033, 3.510782, 0.365573, 0.263610, 0.172107, 11.067141, 0.000000, 0.0271 Second
1, 0.573728, 0.927774, 0.836975, 0.315822, 0.198591, 0.156650, 7.862117, 0.000000, 0.0261 Second
2, 0.457826, 0.778383, 0.154860, 0.247842, 0.185742, 0.157326, 6.549036, 0.000000, 0.0286 Second
3, 0.352406, 0.347740, 0.019673, 0.132823, 0.116837, 0.129204, 7.054785, 0.000000, 0.0302 Second
4, 0.635984, 0.395622, 0.023286, 0.145883, 0.119927, 0.104241, 10.307348, 0.000000, 0.0353 Second
5, 0.433982, 0.438313, 0.017726, 0.120014, 0.084614, 0.080609, 6.455637, 0.000000, 0.0356 Second
6, 0.940239, 0.566486, 0.042464, 0.180515, 0.127277, 0.119365, 10.632780, 0.000000, 0.0376 Second
7, 0.345986, 0.436312, 0.016218, 0.113286, 0.079278, 0.074260, 6.283934, 0.000000, 0.0413 Second
8, 0.893164, 0.436396, 0.025360, 0.154987, 0.113162, 0.126788, 13.419979, 0.000000, 0.0454 Second
9, 0.202516, 0.220340, 0.004988, 0.069445, 0.062709, 0.065763, 5.248925, 0.000000, 0.0487 Second
10, 0.422685, 0.408129, 0.019509, 0.129719, 0.108422, 0.117166, 9.366858, 0.000000, 0.0525 Second
11, 0.483677, 0.436068, 0.022195, 0.139336, 0.111968, 0.135038, 9.381545, 0.000000, 0.0577 Second
12, 0.542749, 0.479623, 0.049983, 0.198496, 0.182340, 0.187164, 15.173334, 0.000000, 0.0644 Second
13, 0.564649, 0.506848, 0.050131, 0.195208, 0.165156, 0.138833, 9.485224, 0.000000, 0.0737 Second
14, 0.379829, 0.432339, 0.033887, 0.167767, 0.156182, 0.132938, 12.236351, 0.000000, 0.0701 Second
15, 0.547079, 0.500524, 0.053707, 0.208048, 0.183095, 0.149132, 9.878531, 0.000000, 0.0837 Second
16, 0.574209, 0.503735, 0.066171, 0.222884, 0.201309, 0.146416, 15.311914, 0.000000, 0.0862 Second
17, 0.435009, 0.356592, 0.017331, 0.128104, 0.109263, 0.097876, 8.916715, 0.000000, 0.0839 Second
18, 0.308841, 0.353541, 0.014975, 0.113647, 0.095180, 0.086974, 7.924393, 0.000000, 0.0855 Second
19, 0.582070, 0.525694, 0.034109, 0.165558, 0.128374, 0.128540, 9.572078, 0.000000, 0.0890 Second
20, 0.387217, 0.534321, 0.048616, 0.186867, 0.156804, 0.133161, 14.416749, 0.000000, 0.0946 Second
21, 0.588997, 0.432728, 0.022703, 0.144964, 0.113969, 0.108250, 8.852816, 0.000000, 0.0984 Second
22, 0.315353, 0.448342, 0.027776, 0.146829, 0.116891, 0.109451, 12.480825, 0.000000, 0.1011 Second
23, 0.597056, 0.435248, 0.022230, 0.141889, 0.117022, 0.115321, 7.438354, 0.000000, 0.1076 Second
24, 0.551791, 0.603658, 0.073341, 0.223093, 0.189664, 0.185592, 17.726213, 0.000000, 0.1216 Second
25, 0.270336, 0.321971, 0.011648, 0.103732, 0.090986, 0.081577, 6.107208, 0.000000, 0.1174 Second
26, 0.519657, 0.334038, 0.023547, 0.144025, 0.124911, 0.134234, 11.272048, 0.000000, 0.1248 Second
27, 0.441420, 0.383312, 0.017780, 0.129024, 0.109937, 0.119073, 9.657506, 0.000000, 0.1279 Second
28, 0.697736, 0.572246, 0.059681, 0.207665, 0.177601, 0.190423, 16.167156, 0.000000, 0.1281 Second
29, 0.348093, 0.291775, 0.013593, 0.113339, 0.102731, 0.093327, 6.711060, 0.000000, 0.1356 Second
30, 0.696441, 0.444276, 0.035196, 0.171312, 0.138335, 0.158754, 10.319587, 0.000000, 0.1360 Second
31, 0.650582, 0.328704, 0.021153, 0.145156, 0.128677, 0.140802, 10.459416, 0.000000, 0.1484 Second
32, 0.667448, 0.530115, 0.057801, 0.210823, 0.194613, 0.194966, 14.267698, 0.000000, 0.1507 Second
33, 0.532470, 0.340149, 0.022368, 0.146481, 0.137383, 0.134785, 9.832848, 0.000000, 0.1656 Second
34, 0.600453, 0.563131, 0.070930, 0.231197, 0.219236, 0.193006, 13.415809, 0.000000, 0.1685 Second
35, 0.451849, 0.427164, 0.029164, 0.162618, 0.152427, 0.139361, 8.236688, 0.000000, 0.1843 Second
36, 0.588588, 0.551016, 0.064426, 0.219448, 0.205501, 0.191010, 13.990104, 0.000000, 0.1741 Second
37, 0.436962, 0.416970, 0.030300, 0.163944, 0.152666, 0.136845, 12.743353, 0.000000, 0.1944 Second
38, 0.288419, 0.315862, 0.010728, 0.098873, 0.088496, 0.095735, 7.404226, 0.000000, 0.1786 Second
39, 0.638060, 0.542481, 0.039595, 0.175489, 0.148577, 0.155783, 13.185831, 0.000000, 0.2009 Second
40, 0.353170, 0.421835, 0.019101, 0.126585, 0.108460, 0.122272, 12.649324, 0.000000, 0.1884 Second
41, 0.327600, 0.373280, 0.017942, 0.128396, 0.116006, 0.110964, 9.049099, 0.000000, 0.2061 Second
42, 0.497260, 0.470874, 0.023316, 0.136413, 0.104453, 0.122535, 11.465671, 0.000000, 0.1969 Second
43, 0.512147, 0.400676, 0.016612, 0.122336, 0.093441, 0.118415, 11.170374, 0.000000, 0.2087 Second
44, 0.380237, 0.422046, 0.019293, 0.127253, 0.108956, 0.122013, 11.014625, 0.000000, 0.2101 Second
45, 0.565062, 0.423986, 0.023918, 0.148557, 0.126032, 0.142669, 11.324297, 0.000000, 0.2273 Second
46, 0.447461, 0.456702, 0.031362, 0.159651, 0.137083, 0.153975, 13.462384, 0.000000, 0.2219 Second
47, 0.434521, 0.380901, 0.019638, 0.137674, 0.122003, 0.129529, 9.049364, 0.000000, 0.2353 Second
48, 0.432503, 0.479189, 0.034667, 0.168174, 0.149917, 0.151824, 12.399399, 0.000000, 0.2277 Second
49, 0.525261, 0.418262, 0.025683, 0.153492, 0.139332, 0.134017, 11.238457, 0.000000, 0.2416 Second
50, 0.354176, 0.377649, 0.016234, 0.119208, 0.106907, 0.114759, 13.332326, 0.000000, 0.2316 Second
51, 0.255273, 0.186309, 0.005993, 0.078531, 0.071410, 0.079590, 6.859944, 0.000000, 0.2428 Second
52, 0.300819, 0.312145, 0.007610, 0.083075, 0.055820, 0.074289, 7.115235, 0.000000, 0.2375 Second
53, 0.726203, 0.340942, 0.013973, 0.119071, 0.083403, 0.119652, 10.412692, 0.000000, 0.2424 Second
54, 0.421316, 0.396243, 0.024202, 0.142357, 0.119815, 0.125582, 9.763534, 0.000000, 0.2619 Second
55, 0.468778, 0.390331, 0.023508, 0.146172, 0.129735, 0.141164, 13.193388, 0.000000, 0.2688 Second
56, 0.489316, 0.423384, 0.031565, 0.162301, 0.145882, 0.147821, 12.203427, 0.000000, 0.2623 Second
57, 0.517446, 0.276834, 0.015897, 0.128344, 0.111678, 0.096253, 10.221834, 0.000000, 0.2707 Second
58, 0.260725, 0.127149, 0.002731, 0.053508, 0.040686, 0.041892, 6.202741, 0.000000, 0.2621 Second
59, 0.086431, 0.367006, 0.007665, 0.077150, 0.039497, 0.021138, 3.576185, 0.000000, 0.2719 Second
60, 2.467329, 0.169996, 0.026298, 0.190256, 0.099912, 0.101912, 9.944175, 0.000000, 0.2474 Second
61, 0.086158, 0.101487, 0.000943, 0.030573, 0.026905, 0.027446, 2.127129, 0.000000, 0.2641 Second
62, 0.136077, 0.164253, 0.001799, 0.041498, 0.029945, 0.030937, 2.755610, 0.000000, 0.2788 Second
63, 0.190335, 0.342912, 0.007841, 0.081662, 0.050570, 0.054833, 5.145839, 0.000000, 0.2878 Second
64, 0.560798, 0.410926, 0.020629, 0.134572, 0.110150, 0.113331, 10.254981, 0.000000, 0.2933 Second
65, 0.376704, 0.207855, 0.006054, 0.079019, 0.059756, 0.062748, 7.755831, 0.000000, 0.2870 Second
66, 0.202343, 0.355413, 0.009658, 0.090281, 0.064659, 0.058240, 5.375272, 0.000000, 0.3066 Second
