round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
0, 46.592241, 0.999383, 47.653602, 0.571050, 0.491883, 0.576423, 22.322983, 0.000000, 0.0943 Second
1, 24.217928, 0.998482, 18.444680, 0.409538, 0.285457, 0.272040, 17.586376, 0.000000, 0.0957 Second
2, 8.670642, 0.997021, 8.987892, 0.305415, 0.171500, 0.088069, 13.026399, 0.000000, 0.0968 Second
3, 1.060129, 0.995896, 6.315079, 0.214664, 0.087982, 0.025448, 9.264328, 0.000000, 0.0983 Second
4, 0.237122, 0.994550, 4.630219, 0.172518, 0.048774, 0.015203, 4.594949, 0.000000, 0.1026 Second
5, 0.088507, 0.993314, 3.712967, 0.177584, 0.051042, 0.015111, 3.875126, 0.000000, 0.1102 Second
6, 1.896594, 0.991429, 2.831160, 0.189446, 0.062262, 0.041058, 12.651923, 0.000000, 0.1237 Second
7, 0.127166, 0.990129, 2.417422, 0.169563, 0.043655, 0.013464, 2.290211, 0.000000, 0.1296 Second
8, 0.721561, 0.982235, 1.253609, 0.185888, 0.064320, 0.038028, 10.635838, 0.000000, 0.1482 Second
9, 0.382318, 0.979014, 1.028151, 0.173250, 0.060031, 0.031790, 6.626927, 0.000000, 0.1526 Second
10, 0.668691, 0.975881, 0.873503, 0.174277, 0.062749, 0.045673, 7.755701, 0.000000, 0.1589 Second
11, 0.233540, 0.969059, 0.652139, 0.175888, 0.062352, 0.033899, 7.136113, 0.000000, 0.1717 Second
12, 1.349852, 0.966216, 0.597004, 0.203927, 0.098008, 0.111542, 12.027658, 0.000000, 0.1874 Second
13, 0.280941, 0.962208, 0.513314, 0.177250, 0.073947, 0.041276, 7.513225, 0.000000, 0.1941 Second
14, 1.082424, 0.959678, 0.479724, 0.190796, 0.080289, 0.064124, 9.625615, 0.000000, 0.2003 Second
15, 0.423139, 0.946517, 0.334685, 0.176847, 0.072418, 0.046666, 9.681651, 0.000000, 0.2100 Second
16, 0.857411, 0.943288, 0.313216, 0.184786, 0.082427, 0.070579, 9.281829, 0.000000, 0.2153 Second
17, 0.553699, 0.920166, 0.198098, 0.168751, 0.070587, 0.045062, 7.960790, 0.000000, 0.2266 Second
18, 0.806136, 0.906315, 0.168604, 0.183400, 0.087954, 0.081606, 8.700145, 0.000000, 0.2423 Second
19, 0.729505, 0.866685, 0.110796, 0.181902, 0.092720, 0.072496, 12.891115, 0.000000, 0.2525 Second
20, 0.666531, 0.857195, 0.087228, 0.155242, 0.074898, 0.070573, 7.947307, 0.000000, 16.9835 Second
